id,fullText,createdAt,url,lang,author_userName,author_location,Reply To User,filter1_label
1546501890682257412,"@cruillabcn desde tenerife vinimos al cruilla. tres días donde lo pasamos muy bien. buena música y muy buen ambiente. ver a gente como jack white, residente, depedro, molotov o ruben blades en un mismo lugar es un regalo. repetiremos seguro, felicidades a toda la organización del festival.",11/07/2022 14:29,https://x.com/andresillo1974/status/1546501890682257412,es,andresillo1974,Not Available,cruillabcn,1
1546004317286682625,@cruillabcn,10/07/2022 05:32,https://x.com/Blythe_Lad/status/1546004317286682625,qme,blythe_lad,Not Available,cruillabcn,1
1546125716084899840,@cruillabcn desitjo que el proper any hi hagi cervesa sense gluten tots els dies perquè el dissabte a les 21h a cap barra. vaig parlar amb l'encarregada i vau arreglar la sense alcohol i no sense gluten. no vaig voler posar reclamació. tingueu en compte això pel 23. tirador i tot!!,10/07/2022 13:34,https://x.com/MeritxellVarea/status/1546125716084899840,ca,meritxellvarea,Not Available,cruillabcn,1
1546055334195765248,@cruillabcn el que he viscut jo ha sigut despertar-me a les 4 de la nit perquè el chumba-chamba se sentia a badalona com si el tinguessim al carrer del costat. ?,10/07/2022 08:54,https://x.com/The_Real_Oriol/status/1546055334195765248,ca,the_real_oriol,Not Available,cruillabcn,1
1546600628000112642,@cruillabcn gran sábado! sin duda uno de los mejores! lo único que a mi me faltó más de juan luis guerra.. tendría que haber actuado él a las 22:45h!,11/07/2022 21:01,https://x.com/EzequielBraojos/status/1546600628000112642,es,ezequielbraojos,Not Available,cruillabcn,1
1545944980170088449,era voluntat popular! les @tanxugueiras capgirant les últimes hores del des de l’escenari @vueling!,10/07/2022 01:36,https://x.com/cruillabcn/status/1545944980170088449,ca,cruillabcn,Not Available,Not Available,1
1546243858853421057,@cruillabcn @tanxugueiras @vueling maravillosas!!! lume rapazas,10/07/2022 21:23,https://x.com/puntohueso/status/1546243858853421057,es,puntohueso,Not Available,cruillabcn,1
1546231672777183232,@cruillabcn @tanxugueiras @vueling paletas de manual. vergüenza de galicia.,10/07/2022 20:35,https://x.com/Hiperin8/status/1546231672777183232,es,hiperin8,Not Available,cruillabcn,1
1546240660688322566,@cruillabcn @tanxugueiras @vueling non hay fronteiras!,10/07/2022 21:11,https://x.com/nmcbt55/status/1546240660688322566,es,nmcbt55,Not Available,cruillabcn,1
1546770127038910464,"@cruillabcn @tanxugueiras @vueling las mejores, que fuerza, que voces, energía en el escenario.",12/07/2022 08:15,https://x.com/Laura813244061/status/1546770127038910464,es,laura813244061,Not Available,cruillabcn,1
1548594764538339328,@cruillabcn @tanxugueiras @vueling,17/07/2022 09:05,https://x.com/SpeedKi66282349/status/1548594764538339328,qme,speedki66282349,Not Available,cruillabcn,1
1512019753304571905,el comedy torna al festival! presentem més de 40 humoristes que actuaran el 8 i 9 de juliol al nou escenari @vallformosa descobreix la programació per dies:,07/04/2022 10:49,https://x.com/cruillabcn/status/1512019753304571905,ca,cruillabcn,Not Available,Not Available,1
1512076532872740888,@cruillabcn @vallformosa @anapolo___ @percebesygrelos @charliiepee @cap0 @evasoriano90 @ignatiusfarray @marcsarrats @modgi @oyesherman @valvaleriaros tomàs fuentes surt amb lletres massa grans.,07/04/2022 14:35,https://x.com/Puig19/status/1512076532872740888,ca,puig19,Not Available,cruillabcn,1
1512136399159443458,"@cruillabcn @vallformosa @anapolo___ @percebesygrelos @charliiepee @cap0 @evasoriano90 @ignatiusfarray @marcsarrats @modgi @oyesherman @valvaleriaros no cal dir ""comedy"" quan en català tenim 7na paraula tan preciosa com ""comèdia"", no trobeu? no sou més moderns per fer veure que som una societat que sap anglès (no en tenim ni puta idea)",07/04/2022 18:33,https://x.com/nicarnnipeix/status/1512136399159443458,ca,nicarnnipeix,Not Available,cruillabcn,1
1512037470975807490,@cruillabcn @vallformosa @anapolo___ @percebesygrelos @charliiepee @cap0 @evasoriano90 @ignatiusfarray @marcsarrats @modgi @oyesherman @valvaleriaros me estáis poniendo muy difícil no pagar 100€+despeses,07/04/2022 12:00,https://x.com/hoscar_conhache/status/1512037470975807490,es,hoscar_conhache,Not Available,cruillabcn,1
1512046950518042626,@cruillabcn @vallformosa @anapolo___ @percebesygrelos @charliiepee @cap0 @evasoriano90 @ignatiusfarray @marcsarrats @modgi @oyesherman @valvaleriaros michelle wolf (l) @jxvyr @fresquer,07/04/2022 12:37,https://x.com/drapergiggs/status/1512046950518042626,ht,drapergiggs,Not Available,cruillabcn,1
1512052509975719947,@cruillabcn @vallformosa @anapolo___ @percebesygrelos @charliiepee @cap0 @evasoriano90 @ignatiusfarray @marcsarrats @modgi @oyesherman @valvaleriaros cartell de fantasia! aneu tan sobrats que no necessiteu possar a la michelle wolf com a cap de cartell,07/04/2022 12:59,https://x.com/diegomc93/status/1512052509975719947,ca,diegomc93,Not Available,cruillabcn,1
1512101282680643589,@cruillabcn @vallformosa @anapolo___ @percebesygrelos @charliiepee @cap0 @evasoriano90 @ignatiusfarray @marcsarrats @modgi @oyesherman @valvaleriaros i el dia 7 res?,07/04/2022 16:13,https://x.com/mmartaro/status/1512101282680643589,ca,mmartaro,Not Available,cruillabcn,1
1512031313611608072,@cruillabcn @vallformosa @anapolo___ @percebesygrelos @charliiepee @cap0 @evasoriano90 @ignatiusfarray @marcsarrats @modgi @oyesherman @valvaleriaros grandeee @juegodelitronos,07/04/2022 11:35,https://x.com/MonoMonisimo/status/1512031313611608072,en,monomonisimo,Not Available,cruillabcn,1
1512048099002359817,@cruillabcn @vallformosa @anapolo___ @percebesygrelos @charliiepee @cap0 @evasoriano90 @ignatiusfarray @marcsarrats @modgi @oyesherman @valvaleriaros michelle wolf i modgi al mateix cartell. quina fantasia!,07/04/2022 12:42,https://x.com/sr__marc/status/1512048099002359817,ca,sr__marc,Not Available,cruillabcn,1
1512137565306040329,@cruillabcn @vallformosa @anapolo___ @percebesygrelos @charliiepee @cap0 @evasoriano90 @ignatiusfarray @marcsarrats @modgi @oyesherman @valvaleriaros mentre totes i tots cobrin el mateix...,07/04/2022 18:37,https://x.com/s2do_Bcn/status/1512137565306040329,ca,s2do_bcn,Not Available,cruillabcn,1
1509114717301841923,nous artistes confirmats al ! preparats per viure la festa més gran de l'estiu? aconsegueix entrades i abonaments:,30/03/2022 10:26,https://x.com/cruillabcn/status/1509114717301841923,ca,cruillabcn,Not Available,Not Available,1
1509163937165717509,"@cruillabcn el @cruillabcn fitxa @elscatarres, @ginestaoficial, @joandausa i @31fam_ . també hi actuaran els britànics @sleafordmods, les valencianes @pupiles_oficial , el duet @marcel_i_julia o el cantant madrileny @depedromusic . es farà del 6 al 9 de juliol al parc del fòrum de barcelona.",30/03/2022 13:41,https://x.com/3CatCultura/status/1509163937165717509,ca,3catcultura,Not Available,cruillabcn,1
1509135654273310724,@cruillabcn bastant decepcionant aquest any la veritat...,30/03/2022 11:49,https://x.com/Suelen_menda/status/1509135654273310724,ca,suelen_menda,Not Available,cruillabcn,1
1509189125802450944,@cruillabcn no recordo un cruïlla pitjor que aquest ...,30/03/2022 15:21,https://x.com/Rebo_4/status/1509189125802450944,ca,rebo_4,Not Available,cruillabcn,1
1509197242166566917,@cruillabcn s’ha acabat comprar les entrades per avançat,30/03/2022 15:53,https://x.com/xgs07/status/1509197242166566917,ca,xgs07,Not Available,cruillabcn,1
1509209157437689863,"@cruillabcn necessito saber quants dels que heu comprat les entrades anticipades ho tornarieu a fer si poguéssiu tornar enrere i quants ho tornareu a fer, vist el 'súper' cartell d'aquest any!? per altres possibilitats respondre al tuit!",30/03/2022 16:41,https://x.com/Suelen_menda/status/1509209157437689863,ca,suelen_menda,Not Available,cruillabcn,1
1509474362721808391,@cruillabcn juan luis guerra jur jur,31/03/2022 10:15,https://x.com/DavidGarzon_es/status/1509474362721808391,in,davidgarzon_es,Not Available,cruillabcn,1
1509794894642040840,@cruillabcn decepció…,01/04/2022 07:28,https://x.com/palmerpablo/status/1509794894642040840,ca,palmerpablo,Not Available,cruillabcn,1
1512787045172850698,@cruillabcn i l'artista internacional top? no n'hi ha cap. us recordo q encara ens deveu un concert del cruïlla de l'any passat. molt fluixet. espero que incorporeu algú més tipus c.tangana,09/04/2022 13:38,https://x.com/jpique4/status/1512787045172850698,ca,jpique4,Not Available,cruillabcn,1
1493919984522833925,per petició popular @tanxugueiras confirmades al amb amor per la tradició sense renunciar a moure'ns per tota la pista amb un estil que transforma folclore i ritmes urbans en un cant a l'empoderament info i entrades:,16/02/2022 12:07,https://x.com/cruillabcn/status/1493919984522833925,ca,cruillabcn,Not Available,Not Available,1
1494092286472474631,@cruillabcn @tanxugueiras ahora toca confirmar a @rosalopez para el cruïlla!!! petición popular!!!,16/02/2022 23:32,https://x.com/carmelillatata1/status/1494092286472474631,ca,carmelillatata1,Not Available,cruillabcn,1
1494094298568089602,"@cruillabcn @tanxugueiras olé genial , me encantaría que fuera @rosalopez está en marcha su gira es brutal en concierto, tiene una voz y un sentimiento para quitarse el sombrero,contactar con ella",16/02/2022 23:40,https://x.com/AntonioMartinJ8/status/1494094298568089602,es,antoniomartinj8,Not Available,cruillabcn,1
1494211511769866240,@cruillabcn @tanxugueiras ahora toca confirmar a @rosalopez para el cruïlla!!! petición popular!!!,17/02/2022 07:26,https://x.com/calvo1cristina/status/1494211511769866240,ca,calvo1cristina,Not Available,cruillabcn,1
1494103594206961671,@cruillabcn @tanxugueiras me encantan por cierto sería un puntazo que participara también @rosalopez,17/02/2022 00:17,https://x.com/Estheros_/status/1494103594206961671,es,estheros_,Not Available,cruillabcn,1
1494094161208872962,@cruillabcn @tanxugueiras me parecería genial que estuviera @rosalopez en el .,16/02/2022 23:39,https://x.com/RosaRadios/status/1494094161208872962,es,rosaradios,Not Available,cruillabcn,1
1493964561292181510,@cruillabcn @tanxugueiras ahora toca confirmar a @rosalopez para el cruïlla!!! petición popular!!!,16/02/2022 15:04,https://x.com/Sciaula/status/1493964561292181510,ca,sciaula,Not Available,cruillabcn,1
1494233782681055234,@cruillabcn @tanxugueiras a mí me encantaría qué @rosalopez participara también sería un pasada,17/02/2022 08:54,https://x.com/Soledad62Martin/status/1494233782681055234,es,soledad62martin,Not Available,cruillabcn,1
1494229276044021775,@cruillabcn @tanxugueiras me encantan @tanxugueiras ahora solo falta que confirméis también a @rosalopez seria ya lo no va más la adoramos,17/02/2022 08:36,https://x.com/LopezMelomania/status/1494229276044021775,es,lopezmelomania,Not Available,cruillabcn,1
1494264359249485830,@cruillabcn @tanxugueiras me encantaría que estuvieras @rosalopez,17/02/2022 10:55,https://x.com/yacobi_elena/status/1494264359249485830,es,yacobi_elena,Not Available,cruillabcn,1
1494371387091439616,@cruillabcn @tanxugueiras me encantaría que participara también @rosalopez,17/02/2022 18:01,https://x.com/finabueno58/status/1494371387091439616,es,finabueno58,Not Available,cruillabcn,1
1493917320162463746,"¡ay, mamá! @rigobandini confirmada al ! volem ballar, saltar i plorar d'alegria, i amb ella ho farem possible info i entrades:",16/02/2022 11:56,https://x.com/cruillabcn/status/1493917320162463746,ca,cruillabcn,Not Available,Not Available,1
1494065272088678403,"@cruillabcn @rigobandini bueno, pues otro año que vamos pal cruïlla @carlescuevas, qué remedio.",16/02/2022 21:44,https://x.com/tumadrentuiter/status/1494065272088678403,es,tumadrentuiter,Not Available,cruillabcn,1
1493918871367168007,@cruillabcn @rigobandini guau! bravo!,16/02/2022 12:03,https://x.com/albertmaruny/status/1493918871367168007,und,albertmaruny,Not Available,cruillabcn,1
1493926972707246081,@cruillabcn @rigobandini me mato la veritat,16/02/2022 12:35,https://x.com/elenagodessart/status/1493926972707246081,it,elenagodessart,Not Available,cruillabcn,1
1494260782473052163,@cruillabcn @rigobandini,17/02/2022 10:41,https://x.com/MorImma/status/1494260782473052163,qme,morimma,Not Available,cruillabcn,1
1487110461975891969,tanxugueiras al cruïlla? us llegim,28/01/2022 17:08,https://x.com/cruillabcn/status/1487110461975891969,ca,cruillabcn,Not Available,Not Available,1
1487141083796676619,@cruillabcn i tant!!!!! i diria més @tanxugueiras &amp; @baiucamusic,28/01/2022 19:10,https://x.com/elprimodamian/status/1487141083796676619,ca,elprimodamian,Not Available,cruillabcn,1
1487143965472210950,"@cruillabcn això no cal preguntar-ho, cal confirmar-ho",28/01/2022 19:22,https://x.com/dstartroid/status/1487143965472210950,ca,dstartroid,Not Available,cruillabcn,1
1487117017958305799,"@cruillabcn al tanto, que jo m'apunto",28/01/2022 17:35,https://x.com/nohaynadie17/status/1487117017958305799,es,nohaynadie17,Not Available,cruillabcn,1
1487125537168535560,@cruillabcn,28/01/2022 18:08,https://x.com/uzo_unlimited/status/1487125537168535560,qme,uzo_unlimited,Not Available,cruillabcn,1
1487239938642952193,@cruillabcn,29/01/2022 01:43,https://x.com/Lau_spiro/status/1487239938642952193,qme,lau_spiro,Not Available,cruillabcn,1
1487757437881008131,@cruillabcn siii y también @rigobandini y @soyrayden,30/01/2022 11:59,https://x.com/eveheca/status/1487757437881008131,es,eveheca,Not Available,cruillabcn,1
1487773241410211845,@cruillabcn siusplau,30/01/2022 13:02,https://x.com/FerranCeCa/status/1487773241410211845,lt,ferranceca,Not Available,cruillabcn,1
1487893870549553153,@cruillabcn sisisi,30/01/2022 21:01,https://x.com/claudinnss/status/1487893870549553153,in,claudinnss,Not Available,cruillabcn,1
1488281802598985729,@cruillabcn,31/01/2022 22:43,https://x.com/Rossy48327933/status/1488281802598985729,qme,rossy48327933,Not Available,cruillabcn,1
1487038162828468227,compañerismo es sacar una canción juntos el día antes de afrontar una final nos casamos con el combo de @soyrayden y tanxugueiras,28/01/2022 12:21,https://x.com/cruillabcn/status/1487038162828468227,es,cruillabcn,Not Available,Not Available,1
1487334829943308288,"@cruillabcn @soyrayden joder, que buena fusión con @tanxugueiras!!! flipante!!!",29/01/2022 08:00,https://x.com/Enfinqueridapi1/status/1487334829943308288,es,enfinqueridapi1,Not Available,cruillabcn,1
1487040172214697984,@cruillabcn @soyrayden @tanxugueiras,28/01/2022 12:29,https://x.com/GermanQuimaso/status/1487040172214697984,qme,germanquimaso,Not Available,cruillabcn,1
1487217125941039107,@cruillabcn @soyrayden pero etiquetadlas jajajaja @tanxugueiras,29/01/2022 00:12,https://x.com/EstrellaParra18/status/1487217125941039107,es,estrellaparra18,Not Available,cruillabcn,1
1487137603228942336,@cruillabcn @soyrayden heu de portar-les a les meravelloses @tanxugueiras !!!!!!!!,28/01/2022 18:56,https://x.com/gilfadjua/status/1487137603228942336,fr,gilfadjua,Not Available,cruillabcn,1
1487217909613174790,@cruillabcn @soyrayden por favor queremos a @rigobandini en @cruillabcn y en @crancfestival,29/01/2022 00:15,https://x.com/albertmaruny/status/1487217909613174790,es,albertmaruny,Not Available,cruillabcn,1
1487416398729166853,@cruillabcn @soyrayden maravillos@s!!,29/01/2022 13:24,https://x.com/Eli59029517/status/1487416398729166853,es,eli59029517,Not Available,cruillabcn,1
1439896833090801666,"ja el tenim aquí! mira l'aftermovie del i recordem junts els millors moments de l'estiu no estem plorant, és que ens han entrat unes a l'ull",20/09/2021 10:18,https://x.com/cruillabcn/status/1439896833090801666,ca,cruillabcn,Not Available,Not Available,1
1439910535949135873,@cruillabcn felicitats equipasu!!!!! quins records!,20/09/2021 11:13,https://x.com/wearecollage/status/1439910535949135873,ca,wearecollage,Not Available,cruillabcn,1
1439946977089925126,"@cruillabcn no estic plorant, oi! es el pols que hi ha pel besòs.",20/09/2021 13:38,https://x.com/YulianaVK/status/1439946977089925126,ca,yulianavk,Not Available,cruillabcn,1
1440702912158597128,@cruillabcn correo recibido d q tengo q esperar a q solucionéis las cosas con see ticket. no sabéis ni con quien trabajáis!!! @cruillabcn,22/09/2021 15:41,https://x.com/feliziana82/status/1440702912158597128,es,feliziana82,Not Available,cruillabcn,1
1448231955821105153,@cruillabcn me parece muy bien que saquéis videos pero ¿quien se ocupa de mi devolución de los bonos que no pude disfrutar por el covid majos???? atender a la gente!!!!!,13/10/2021 10:19,https://x.com/Martirio_chino/status/1448231955821105153,es,martirio_chino,Not Available,cruillabcn,1
1420325026767806467,som-hi accedeix a la prevenda:,28/07/2021 10:07,https://x.com/cruillabcn/status/1420325026767806467,ca,cruillabcn,Not Available,Not Available,1
1435217437373472769,"@cruillabcn sigo esperando a q me devuelvais el dinero de la entrada. os he enviado varios correos con las pruebas de la pcr + y nada. ni devolvéis el dinero, ni cogéis el teléfono, ni respondéis. vergüenza!!",07/09/2021 12:24,https://x.com/feliziana82/status/1435217437373472769,es,feliziana82,Not Available,cruillabcn,1
1434765788859224065,@cruillabcn quant penseu tornar els diners que des de maig us estem reclamant i vosaltres dieu cada setmana que la següent? sou uns impresentables. no em demaneu les dades que ja les teniu i una cadena amb 20 correus on l’últim dieu que ja fèieu la transferencia,06/09/2021 06:29,https://x.com/Bvonver/status/1434765788859224065,ca,bvonver,Not Available,cruillabcn,1
1435583993924263941,@cruillabcn encara esteu pensant si torneu els diners o és que ja passeu de tot? @cruillabcn encara espero la transferencia que a finals de juliol em deieu que ja feieu,08/09/2021 12:41,https://x.com/Bvonver/status/1435583993924263941,ca,bvonver,Not Available,cruillabcn,1
1420328957501652992,@cruillabcn i els que teníem entrada aquest any (que la vam aguantar dos anys) no tenim descompte ni res?,28/07/2021 10:23,https://x.com/AfrikaWinslet/status/1420328957501652992,ca,afrikawinslet,Not Available,cruillabcn,1
1420327766130634753,@cruillabcn cartell?,28/07/2021 10:18,https://x.com/pgoma94/status/1420327766130634753,en,pgoma94,Not Available,cruillabcn,1
1422899373587972097,"@cruillabcn bon dia! em va tocar el sorteig de @gastroteca però no sé què m'ha tocat i, per tant, no sé què he de comprar més per l'any vinent. em podeu dir què s'entén per un abonament doble?? per mi és un abonament per tot el festival per a dues persones però voldria confirmar-ho. gràcies",04/08/2021 12:37,https://x.com/jmasanes/status/1422899373587972097,ca,jmasanes,Not Available,cruillabcn,1
1423235959043284996,@cruillabcn,05/08/2021 10:54,https://x.com/pseudonimojdf/status/1423235959043284996,qme,pseudonimojdf,Not Available,cruillabcn,1
1418253569023750148,"ja us hem enviat l'enquesta sempre ens agrada conèixer l'experiència del públic al festival, però avui és més important que mai gràcies per participar-hi!",22/07/2021 16:56,https://x.com/cruillabcn/status/1418253569023750148,ca,cruillabcn,Not Available,Not Available,1
1418268945103077376,@cruillabcn fet!,22/07/2021 17:57,https://x.com/myshakermaker/status/1418268945103077376,und,myshakermaker,Not Available,cruillabcn,1
1418445976730230784,@cruillabcn fet!!,23/07/2021 05:40,https://x.com/Itxigc/status/1418445976730230784,und,itxigc,Not Available,cruillabcn,1
1418158200948408321,"tots els assistents al festival cruïlla rebreu una enquesta per avaluar la prevalència de la covid-19 al festival. es tracta d'un estudi conjunt de la @flsida i l'hospital germans trias i pujol, coordinat pel dr. @oriolmitja. la vostra participació és molt important",22/07/2021 10:37,https://x.com/cruillabcn/status/1418158200948408321,ca,cruillabcn,Not Available,Not Available,1
1418196599981887489,@cruillabcn @flsida @oriolmitja quan començareu a enviar aquesta enquesta?,22/07/2021 13:09,https://x.com/gemmamc73/status/1418196599981887489,ca,gemmamc73,Not Available,cruillabcn,1
1418833854887038978,@cruillabcn @flsida @oriolmitja sois conocedores que la empresa enfersalus que contratasteis para realizar las pruebas covid no ha dado de alta en seguridad social a parte del personal de enfermería y auxiliares y no les ha abonado el salario …… y no hacéis nada !!!!,24/07/2021 07:22,https://x.com/EmmEdumartinezm/status/1418833854887038978,es,emmedumartinezm,Not Available,cruillabcn,1
1418244402108063749,@cruillabcn @flsida @oriolmitja oriol … done it !!!,22/07/2021 16:19,https://x.com/silviutxi/status/1418244402108063749,en,silviutxi,Not Available,cruillabcn,1
1418483340886355968,@cruillabcn @flsida @oriolmitja fet! espero que la gent respongui dient la veritat. felicitats cruïlla !!,23/07/2021 08:09,https://x.com/xellgispert/status/1418483340886355968,ca,xellgispert,Not Available,cruillabcn,1
1418160181968527360,@cruillabcn @oriolmitja @flsida prou collonades amb pandèmia..,22/07/2021 10:45,https://x.com/pepe_pelot/status/1418160181968527360,ca,pepe_pelot,Not Available,cruillabcn,1
1418402092935532548,"@cruillabcn @oriolmitja @flsida els tests no son infal•libles, els assistents no van complir les normes de seguretat, les vacunes tenen una eficàcia relativa i el senyor oriol mitjà coordina la trobada de 20.000 persones en pandèmia. realment és necessari?",23/07/2021 02:46,https://x.com/Alebisogul/status/1418402092935532548,ca,alebisogul,Not Available,cruillabcn,1
1418428521156956166,@cruillabcn @flsida @oriolmitja,23/07/2021 04:31,https://x.com/MJ_Aprendiendo/status/1418428521156956166,qme,mj_aprendiendo,Not Available,cruillabcn,1
1420616688639295492,@cruillabcn @flsida @oriolmitja vaig rebre l'enquesta el dimarts 26 de juliol a les 11:44 i em donaven fins les 20:00 d'aquell mateix dia per respondre. no he pogut participar. @cruillabcn @flsida @oriolmitja,29/07/2021 05:26,https://x.com/PeterPa42267647/status/1420616688639295492,ca,peterpa42267647,Not Available,cruillabcn,1
1414865973006544896,"una il·lusió, un protocol sanitari exhaustiu i moltes hores de feina. però vosaltres hi vau creure per això, l'últim aplaudiment del és per al nostre públic",13/07/2021 08:35,https://x.com/cruillabcn/status/1414865973006544896,ca,cruillabcn,Not Available,Not Available,1
1414867904844214275,@cruillabcn i un rebrot estratosfèric. enhorabona s tots plegats,13/07/2021 08:42,https://x.com/rogerangela/status/1414867904844214275,ca,rogerangela,Not Available,cruillabcn,1
1414872451469783043,@cruillabcn feu el favor de calla per l'amor de deu,13/07/2021 09:00,https://x.com/charlyconway/status/1414872451469783043,ca,charlyconway,Not Available,cruillabcn,1
1414893347425202189,"@cruillabcn felicitats! organizació brutal, antigens cada dia, mascaretas obligatories amb moltissim personal dins controlant que així fos, prohibit fumar/veure en totes les primeras filas, em fa gràcia tota aquesta gent que no va anar i en canvi sembla que ho saben tot.",13/07/2021 10:23,https://x.com/DavidPrat23/status/1414893347425202189,ca,davidprat23,Not Available,cruillabcn,1
1415248702428614657,@cruillabcn criminals.,14/07/2021 09:55,https://x.com/Sicrit_/status/1415248702428614657,ca,sicrit_,Not Available,cruillabcn,1
1414879856807010304,@cruillabcn aneu a parir panteres,13/07/2021 09:30,https://x.com/DonSindulfo/status/1414879856807010304,pt,donsindulfo,Not Available,cruillabcn,1
1414872368854405121,@cruillabcn genocides,13/07/2021 09:00,https://x.com/subnormal17/status/1414872368854405121,es,subnormal17,Not Available,cruillabcn,1
1414970056602181641,"@cruillabcn jo encara espero una resposta via correu electrònic, perquè vaig pensar q us comportaveu com a una empresa de debó i a la vista de la desatenció veig q sou un “pagaicalla”.",13/07/2021 15:28,https://x.com/tramuntanatime/status/1414970056602181641,ca,tramuntanatime,Not Available,cruillabcn,1
1414891851723812885,"@cruillabcn el públic a altes hores de la nit van ser uns irresponsables. no entec com es deixava fumar a tot arreu amb la que està caient. ja no dic el tema de la mascareta. enhorabona, heu salvat el festival.",13/07/2021 10:17,https://x.com/Txesc/status/1414891851723812885,ca,txesc,Not Available,cruillabcn,1
1414916973809520640,@cruillabcn pel públic a qui estan anul·lant proves mèdiques perquè els centres sanitaris estan col·lapsats de nous casos de coronavirus,13/07/2021 11:57,https://x.com/iam_oizys/status/1414916973809520640,ca,iam_oizys,Not Available,cruillabcn,1
1414920663459057681,"@cruillabcn la puta postveritat, arreu.",13/07/2021 12:12,https://x.com/jordi_g_m_rus/status/1414920663459057681,ca,jordi_g_m_rus,Not Available,cruillabcn,1
1414041914391810048,"el dj set d'@amabledj ens durà fins al final de la nit per rematar aquest ! gràcies infinites a tot l'staff que ha fet possible aquest miracle! i gràcies, per descomptat, a 𝐯𝐨𝐬𝐚𝐥𝐭𝐫𝐞𝐬! la raó per la qual seguim endavant!",11/07/2021 02:00,https://x.com/cruillabcn/status/1414041914391810048,ca,cruillabcn,Not Available,Not Available,1
1414068816376696832,@cruillabcn @amabledj,11/07/2021 03:47,https://x.com/shantytownbcn/status/1414068816376696832,qme,shantytownbcn,Not Available,cruillabcn,1
1414134195832643585,"@cruillabcn @amabledj gracias cruïlla por ser como sois, por hacer las cosas con rigor, creatividad y mucho amor por el público y los artistas! ha sido histórico y emocinante!",11/07/2021 08:07,https://x.com/DorisBCN/status/1414134195832643585,es,dorisbcn,Not Available,cruillabcn,1
1414149517033852928,"@cruillabcn @amabledj fantástico festival. una duda, ¿cómo recupero el saldo no gastado de la pulsera?",11/07/2021 09:08,https://x.com/jlmondedeu/status/1414149517033852928,es,jlmondedeu,Not Available,cruillabcn,1
1413910890756427783,enxampen in fraganti un lladre de mòbils al festival cruïlla,10/07/2021 17:20,https://x.com/324cat/status/1413910890756427783,ca,324cat,Not Available,Not Available,1
1413913714697424901,@324cat el lladre ja es deu estar treient la entrada del proper concert… aixó si amb la corresponent prova d antígens …,10/07/2021 17:31,https://x.com/blaugat/status/1413913714697424901,ca,blaugat,Not Available,324cat,1
1413921271692382208,@324cat @santilukka00 el teu està per aquí segur,10/07/2021 18:01,https://x.com/Pepe_Reis/status/1413921271692382208,ca,pepe_reis,Not Available,324cat,1
1413975320877731840,@324cat @francescgg3 i aixó es noticia... quants es roben al transport public a bcn ???,10/07/2021 21:36,https://x.com/Confradia_SEDR/status/1413975320877731840,ca,confradia_sedr,Not Available,324cat,1
1413893949446623240,,10/07/2021 16:12,https://x.com/cruillabcn/status/1413893949446623240,zxx,cruillabcn,Not Available,Not Available,1
1413902041185984512,@cruillabcn ¿lo va a reemplazar alguien? estamos esperando en frente del escenario.,10/07/2021 16:44,https://x.com/daniyepes/status/1413902041185984512,es,daniyepes,Not Available,cruillabcn,1
1413902484326780928,@cruillabcn podríais avisar por las pantallas de esto ...,10/07/2021 16:46,https://x.com/avelezgalvez/status/1413902484326780928,es,avelezgalvez,Not Available,cruillabcn,1
1413896431895777289,@cruillabcn tinc una entrada al cruïlla per avui disponible però no hi podré anar. si algú està interessat feu m'ho saber.,10/07/2021 16:22,https://x.com/AlexAnduig/status/1413896431895777289,ca,alexanduig,Not Available,cruillabcn,1
1413902680079147020,@cruillabcn just vaig pillar la entrada pel xoel ahir. igualment gràcies per la organització ànims,10/07/2021 16:47,https://x.com/pixel_eva/status/1413902680079147020,ca,pixel_eva,Not Available,cruillabcn,1
1413916473047801856,@cruillabcn l'entrada que vam pagar fa 2 anys i els concerts que hi ha avui no valen la pena. com que no hi havia cap concert hem anat al comedy i el tal alexis fot pena...,10/07/2021 17:42,https://x.com/RBcn79/status/1413916473047801856,ca,rbcn79,Not Available,cruillabcn,1
1413536596339613696,"ahhahahah qui vol cruïlla podent actuar davant de l'estenedor i una pila de blísters, eh? qui, digueu-me, qui *plora* que tingueu un festival esplèndid i us cuideu molt",09/07/2021 16:32,https://x.com/oyesherman/status/1413536596339613696,ca,oyesherman,Not Available,Not Available,1
1413536953077743624,@oyesherman @anapolo___ @henzovic us trobarem a faltar. cuideu-vos!!,09/07/2021 16:34,https://x.com/ignasitf/status/1413536953077743624,pt,ignasitf,Not Available,oyesherman,1
1413550607017910284,@oyesherman molts ànims @anapolo___ @oyesherman,09/07/2021 17:28,https://x.com/AlbaCarreres/status/1413550607017910284,ca,albacarreres,Not Available,oyesherman,1
1413557277441904642,@oyesherman els vostres directes poden ser una alternativa molt digna. per quan el següent?,09/07/2021 17:54,https://x.com/pla_elisenda/status/1413557277441904642,ca,pla_elisenda,Not Available,oyesherman,1
1413550006783598594,"@oyesherman osti mallorca ha passat factura??? mirateu així, jo no he anat en lloc, me portat prou bé y soc contacte directe, au 10 dies a casa a la força. a i per acabar de adobar em van vacunar el mateix dia del contacte!!! que puede salir maaaaaaal",09/07/2021 17:25,https://x.com/Edualf2/status/1413550006783598594,ca,edualf2,Not Available,oyesherman,1
