original_tweet_id,original_tweet_text,subphrase,Assigned_Topic_ID,Assignment_Confidence,Assigned_Topic_Name
308,Sonido distorsionado y muy alto,Sonido distorsionado,0,0.009729237787507112,rollo
308,Sonido distorsionado y muy alto,muy alto,-1,0.16558972639785138,Unknown
309,Organización como cualquier festival mientras fue brutal,Organización como cualquier festival mientras fue brutal,-1,0.23817184662681415,Unknown
310,Colas interminables un desastre aunque fue brutal,Colas interminables un desastre aunque fue brutal,6,1.0,desastre
311,organización como cualquier festival,organización como cualquier festival,-1,0.2348500427899683,Unknown
312,Me encantó la comida del festival no convenciooo,Me encantó la comida del festival no convenciooo,1,0.25562345469960723,comida
313,Rosalía decepcionante,Rosalía decepcionante,0,0.6715388666619637,rollo
314,El sonido fue perfecto,El sonido fue perfecto,5,1.0,ambiente
315,ambiente cargado y mal rollo,ambiente cargado,2,1.0,ambiente
315,ambiente cargado y mal rollo,mal rollo,0,0.010535137785501516,rollo
316,Stay Homas decepcionante,Stay Homas decepcionante,0,0.32709377590986666,rollo
317,desastre en la organización super biennn cuando fue brutal,desastre en la organización super biennn cuando fue brutal,3,1.0,organización
318,Muy buen ambiente,Muy buen ambiente,5,1.0,ambiente
319,lildami hizo vibrar al público bno,lildami hizo vibrar al público bno,0,1.0,rollo
320,carísima y mala la comida cuando fue brutal,mala la comida cuando fue brutal,1,0.23958090974231297,comida
321,Ambiente regular como siempre,Ambiente regular como siempre,4,1.0,ambiente
322,Organización como cualquier festival ya que fue brutal,Organización como cualquier festival ya que fue brutal,-1,0.2380469034455425,Unknown
323,Sonido distorsionado y muy alto,Sonido distorsionado,0,0.009773197112616734,rollo
323,Sonido distorsionado y muy alto,muy alto,-1,0.16549110669772824,Unknown
324,Demasiada gente agobiante,Demasiada gente agobiante,0,0.010343144791172062,rollo
325,Organización como cualquier festival mientras fue brutal,Organización como cualquier festival mientras fue brutal,-1,0.23808958465865473,Unknown
326,el sonido fue perfecto,el sonido fue perfecto,5,1.0,ambiente
327,buhos decepcionante bno,buhos decepcionante,0,0.3612284450036765,rollo
328,la comida estuvo increíble,la comida estuvo increíble,1,1.0,comida
329,Carísima y mala la comida,mala la comida,1,1.0,comida
330,Me encantó la comida del festival no convenciooo,Me encantó la comida del festival no convenciooo,1,0.255357631701271,comida
331,Tiempos de espera razonables,Tiempos de espera razonables,-1,0.1938676296500986,Unknown
332,Volumen fatal,Volumen fatal,0,0.031893523592855764,rollo
333,Audio brutal ya que fue brutal,Audio brutal ya que fue brutal,0,0.012326593351985196,rollo
334,Ambiente cargado y mal rollo,Ambiente cargado,2,1.0,ambiente
334,Ambiente cargado y mal rollo,mal rollo,0,0.010510331894467996,rollo
335,Lildami estuvo genial,Lildami estuvo genial,0,0.882085279133256,rollo
336,Muy mal organizado todo,Muy mal organizado todo,3,1.0,organización
337,Demasiada gente agobiante mientras fue brutal,Demasiada gente agobiante mientras fue brutal,0,0.1787416437338358,rollo
338,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
339,Muy buen ambiente,Muy buen ambiente,5,1.0,ambiente
340,Lildami estuvo genial,Lildami estuvo genial,0,0.8749800374852457,rollo
341,Desastre en la organización,Desastre en la organización,3,1.0,organización
342,la comida estuvo increíble,la comida estuvo increíble,1,1.0,comida
343,Esperamos muchísimo para entrar,Esperamos muchísimo para entrar,0,0.010248971963582936,rollo
344,Comida normal nada especial,Comida normal,1,0.22851578390355737,comida
344,Comida normal nada especial,nada especial,-1,0.05707973575284586,Unknown
345,Desastre en la organización,Desastre en la organización,3,1.0,organización
346,La comida estuvo increíble porque fue brutal,La comida estuvo increíble porque fue brutal,1,1.0,comida
347,Ambiente regular como siempre cuando fue brutal,Ambiente regular como siempre cuando fue brutal,4,1.0,ambiente
348,muy buen ambiente porque fue brutal,muy buen ambiente,5,1.0,ambiente
348,muy buen ambiente porque fue brutal,porque fue brutal,0,0.17496443466044126,rollo
349,aitana estuvo genial,estuvo genial,0,0.31968579878374825,rollo
350,organización como cualquier festival,organización como cualquier festival,-1,0.23501232563090388,Unknown
351,Audio brutal,Audio brutal,0,0.012317891890544433,rollo
352,La comida estuvo increíble,La comida estuvo increíble,1,1.0,comida
353,Me encantó la comida del festival,Me encantó la comida del festival,1,0.25536529680506026,comida
354,No había casi colas,No había casi colas,2,1.0,ambiente
355,Muy buen ambiente,Muy buen ambiente,5,1.0,ambiente
356,Ambiente regular como siempre cuando fue brutal,Ambiente regular como siempre cuando fue brutal,4,1.0,ambiente
357,Organización como cualquier festival ya que fue brutal,Organización como cualquier festival ya que fue brutal,-1,0.23793801929716366,Unknown
358,No había casi colas,No había casi colas,2,1.0,ambiente
359,Esperamos muchísimo para entrar,Esperamos muchísimo para entrar,0,0.01025389706397622,rollo
360,El sonido fue perfecto porque fue brutal,El sonido fue perfecto porque fue brutal,5,1.0,ambiente
361,Audio brutal toa,Audio brutal toa,0,0.01229974499828199,rollo
362,Muy buen ambiente,Muy buen ambiente,5,1.0,ambiente
363,Lildami estuvo genial bno,Lildami estuvo genial bno,0,0.8663543750395829,rollo
364,Organización como cualquier festival,Organización como cualquier festival,-1,0.23525138537307103,Unknown
365,esperamos muchísimo para entrar xq,esperamos muchísimo para entrar xq,0,0.010858830403904209,rollo
366,No había casi colas,No había casi colas,2,1.0,ambiente
367,colas interminables un desastre,colas interminables,6,1.0,desastre
367,colas interminables un desastre,un desastre,6,0.999428058032197,desastre
368,the tyets estuvo genial,the tyets estuvo genial,0,0.36492690718559306,rollo
369,Organización como cualquier festival,Organización como cualquier festival,-1,0.23529555112216025,Unknown
370,Aitana hizo vibrar al público,Aitana hizo vibrar al público,0,1.0,rollo
371,Todo muy bien organizado cuando fue brutal,Todo muy bien organizado cuando fue brutal,4,1.0,ambiente
372,Aitana lo dieron todo,Aitana lo dieron,0,1.0,rollo
373,Demasiada gente agobiante vibraaa,Demasiada gente agobiante vibraaa,0,0.010349676768293134,rollo
374,La comida estuvo increíble porque fue brutal,La comida estuvo increíble porque fue brutal,1,1.0,comida
375,Comida normal nada especial,Comida normal,1,0.22937228466907403,comida
375,Comida normal nada especial,nada especial,-1,0.05710099219244748,Unknown
376,Demasiada gente agobiante,Demasiada gente agobiante,0,0.010345207878635168,rollo
377,Muy mal organizado todo,Muy mal organizado todo,3,1.0,organización
378,me encantó la comida del festival,me encantó la comida del festival,1,0.2556279024122043,comida
379,Carísima y mala la comida,mala la comida,1,1.0,comida
380,me encantó la comida del festival ya que fue brutal,me encantó la comida del festival ya que fue brutal,1,1.0,comida
381,Volumen fatal mientras fue brutal,Volumen fatal,0,0.031911000353793524,rollo
381,Volumen fatal mientras fue brutal,mientras fue brutal,0,0.1736903079526754,rollo
382,Organización como cualquier festival,Organización como cualquier festival,-1,0.23530149376478698,Unknown
383,el sonido fue perfecto lo dio todooo,el sonido fue perfecto lo dio todooo,5,1.0,ambiente
384,Sonido distorsionado y muy alto,Sonido distorsionado,0,0.009739171538238016,rollo
384,Sonido distorsionado y muy alto,muy alto,-1,0.16599741517224484,Unknown
385,Muy buen ambiente,Muy buen ambiente,5,1.0,ambiente
386,Esperamos muchísimo para entrar xq,Esperamos muchísimo para entrar xq,0,0.010210789540796636,rollo
387,Todo muy bien organizado,Todo muy bien organizado,4,1.0,ambiente
388,Audio brutal,Audio brutal,0,0.012324530401560677,rollo
389,la comida estuvo increíble,la comida estuvo increíble,1,1.0,comida
390,Muy mal organizado todo,Muy mal organizado todo,3,1.0,organización
391,Comida normal nada especial,Comida normal,1,0.22879183990122545,comida
391,Comida normal nada especial,nada especial,-1,0.05701953302999487,Unknown
392,Sonido distorsionado y muy alto,Sonido distorsionado,0,0.009745762118554777,rollo
392,Sonido distorsionado y muy alto,muy alto,-1,0.16565276975840015,Unknown
393,Me encantó la comida del festival aunque fue brutal,Me encantó la comida del festival aunque fue brutal,1,1.0,comida
394,La comida estuvo increíble,La comida estuvo increíble,1,1.0,comida
395,Rigoberta Bandini lo dieron todo,Rigoberta Bandini lo dieron todo,0,1.0,rollo
396,demasiada gente agobiante,demasiada gente agobiante,0,0.010340367606933614,rollo
397,Me encantó la comida del festival flipanteee,Me encantó la comida del festival flipanteee,1,0.2559380417503749,comida
398,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
399,La comida estuvo increíble aunque fue brutal,La comida estuvo increíble aunque fue brutal,1,1.0,comida
400,Desastre en la organización,Desastre en la organización,3,1.0,organización
401,Volumen fatal,Volumen fatal,0,0.03195480484933587,rollo
402,la comida estuvo increíble,la comida estuvo increíble,1,1.0,comida
403,Carísima y mala la comida cuando fue brutal,mala la comida cuando fue brutal,1,0.239582709807354,comida
404,Demasiada gente agobiante,Demasiada gente agobiante,0,0.010335259148430068,rollo
405,volumen fatal mientras fue brutal,volumen fatal,0,0.03195693678526151,rollo
405,volumen fatal mientras fue brutal,mientras fue brutal,0,0.1743726651694829,rollo
406,Rosalía decepcionante,Rosalía decepcionante,0,0.6429296917327672,rollo
407,Volumen fatal,Volumen fatal,0,0.03194043199660831,rollo
408,Muy buen ambiente,Muy buen ambiente,5,1.0,ambiente
409,Muy buen ambiente,Muy buen ambiente,5,1.0,ambiente
410,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
411,Demasiada gente agobiante porque fue brutal,Demasiada gente agobiante porque fue brutal,0,0.17927984048445408,rollo
412,tiempos de espera razonables,tiempos de espera razonables,-1,0.19492132388984437,Unknown
413,Ambiente cargado y mal rollo porque fue brutal,Ambiente cargado,2,1.0,ambiente
413,Ambiente cargado y mal rollo porque fue brutal,mal rollo porque fue brutal,0,0.19242689845017955,rollo
414,Muy buen ambiente porque fue brutal,Muy buen ambiente,5,1.0,ambiente
414,Muy buen ambiente porque fue brutal,porque fue brutal,0,0.17566189282561687,rollo
415,Todo muy bien organizado,Todo muy bien organizado,4,1.0,ambiente
416,organización como cualquier festival super biennn aunque fue brutal,organización como cualquier festival super biennn aunque fue brutal,-1,0.23816150492908642,Unknown
417,Volumen fatal,Volumen fatal,0,0.03202439809214905,rollo
418,No había casi colas toa,No había casi colas toa,2,1.0,ambiente
419,sonido distorsionado y muy alto mientras fue brutal,sonido distorsionado,0,0.00976667841630694,rollo
419,sonido distorsionado y muy alto mientras fue brutal,muy alto,-1,0.16638505738573117,Unknown
419,sonido distorsionado y muy alto mientras fue brutal,mientras fue brutal,0,0.1751158004558259,rollo
420,Rosalía hizo vibrar al público,Rosalía hizo vibrar al público,0,1.0,rollo
421,Ambiente cargado y mal rollo flipanteee,Ambiente cargado,2,1.0,ambiente
421,Ambiente cargado y mal rollo flipanteee,mal rollo flipanteee,0,0.010511149809209995,rollo
422,desastre en la organización porque fue brutal,desastre en la organización porque fue brutal,3,1.0,organización
423,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
424,Muy mal organizado todo,Muy mal organizado todo,3,1.0,organización
425,Ambiente cargado y mal rollo,Ambiente cargado,2,1.0,ambiente
425,Ambiente cargado y mal rollo,mal rollo,0,0.010524711651090106,rollo
426,Comida normal nada especial,Comida normal,1,0.2286051965031528,comida
426,Comida normal nada especial,nada especial,-1,0.05707363112874332,Unknown
427,No había casi colas,No había casi colas,2,1.0,ambiente
428,Demasiada gente agobiante genialll,Demasiada gente agobiante genialll,0,0.010362929759111914,rollo
429,Esperamos muchísimo para entrar aunque fue brutal,Esperamos muchísimo para entrar aunque,0,0.010261627257904495,rollo
429,Esperamos muchísimo para entrar aunque fue brutal,fue brutal,0,0.17424721914700933,rollo
430,audio brutal,audio brutal,0,0.012318013063337453,rollo
431,rosalía decepcionante,rosalía decepcionante,0,0.6652567620727778,rollo
432,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
433,Ambiente regular como siempre,Ambiente regular como siempre,4,1.0,ambiente
434,muy mal organizado todo,muy mal organizado,3,1.0,organización
435,Ambiente regular como siempre,Ambiente regular como siempre,4,1.0,ambiente
436,Me encantó la comida del festival,Me encantó la comida del festival,1,0.25632576485159864,comida
437,Ambiente regular como siempre vibraaa aunque fue brutal,Ambiente regular como siempre vibraaa aunque fue brutal,4,1.0,ambiente
438,Muy buen ambiente,Muy buen ambiente,5,1.0,ambiente
439,Comida normal nada especial bno,Comida normal nada especial bno,1,0.23302360290492935,comida
440,Me encantó la comida del festival,Me encantó la comida del festival,1,0.25632905502206416,comida
441,desastre en la organización,desastre en la organización,3,1.0,organización
442,quevedo estuvo genial,quevedo estuvo genial,0,0.3222336690263469,rollo
443,carísima y mala la comida,mala la comida,1,1.0,comida
444,Me encantó la comida del festival,Me encantó la comida del festival,1,0.2554365299001322,comida
445,todo muy bien organizado,todo muy bien organizado,4,1.0,ambiente
446,Lildami decepcionante lo dio todooo,Lildami decepcionante lo dio todooo,0,0.3703087865092252,rollo
447,sonido distorsionado y muy alto flipanteee,sonido distorsionado,0,0.009804353326732802,rollo
447,sonido distorsionado y muy alto flipanteee,muy alto flipanteee,-1,0.16580515429405637,Unknown
448,Sonido distorsionado y muy alto cuando fue brutal,Sonido distorsionado,0,0.009773133861705719,rollo
448,Sonido distorsionado y muy alto cuando fue brutal,muy alto cuando fue brutal,0,0.16972090406693435,rollo
449,Aitana lo dieron todo,Aitana lo dieron,0,1.0,rollo
450,Me encantó la comida del festival,Me encantó la comida del festival,1,0.25504670779439204,comida
451,Carísima y mala la comida,mala la comida,1,1.0,comida
452,Me encantó la comida del festival,Me encantó la comida del festival,1,0.25562657929257887,comida
453,sonido distorsionado y muy alto,sonido distorsionado,0,0.009787296916653655,rollo
453,sonido distorsionado y muy alto,muy alto,-1,0.16611667148226317,Unknown
454,tiempos de espera razonables,tiempos de espera razonables,-1,0.19496840231122367,Unknown
455,volumen fatal lo dio todooo,volumen fatal lo dio todooo,0,0.03217595574579371,rollo
456,Sonido distorsionado y muy alto,Sonido distorsionado,0,0.00979738229155915,rollo
456,Sonido distorsionado y muy alto,muy alto,-1,0.16587737537452296,Unknown
457,Muy mal organizado todo,Muy mal organizado todo,3,1.0,organización
458,esperamos muchísimo para entrar flipanteee,esperamos muchísimo para entrar flipanteee,0,0.010858588055408637,rollo
459,La comida estuvo increíble,La comida estuvo increíble,1,1.0,comida
460,Ambiente cargado y mal rollo,Ambiente cargado,2,1.0,ambiente
460,Ambiente cargado y mal rollo,mal rollo,0,0.01052402792760498,rollo
461,esperamos muchísimo para entrar,esperamos muchísimo para entrar,0,0.010853554638465688,rollo
462,buhos decepcionante,buhos decepcionante,0,0.36104844546138576,rollo
463,Todo muy bien organizado,Todo muy bien organizado,4,1.0,ambiente
464,Ambiente cargado y mal rollo vibraaa,Ambiente cargado,2,1.0,ambiente
464,Ambiente cargado y mal rollo vibraaa,mal rollo vibraaa,0,0.010500786258862232,rollo
465,Rosalía decepcionante,Rosalía decepcionante,0,0.6946114673166919,rollo
466,el sonido fue perfecto,el sonido fue perfecto,5,1.0,ambiente
467,Muy mal organizado todo,Muy mal organizado todo,3,1.0,organización
468,The Tyets lo dieron todo,The Tyets lo dieron todo,0,0.3648220527414696,rollo
469,No había casi colas,No había casi colas,2,1.0,ambiente
470,La comida estuvo increíble,La comida estuvo increíble,1,1.0,comida
471,Volumen fatal,Volumen fatal,0,0.0318986262755083,rollo
472,Organización como cualquier festival bno,Organización como cualquier festival bno,-1,0.23532146571128143,Unknown
473,Bad Gyal decepcionante,Bad Gyal decepcionante,0,0.0995092450373127,rollo
474,Ambiente cargado y mal rollo genialll,Ambiente cargado,2,1.0,ambiente
474,Ambiente cargado y mal rollo genialll,mal rollo genialll,0,0.010449478977818184,rollo
475,Muy buen ambiente,Muy buen ambiente,5,1.0,ambiente
476,demasiada gente agobiante,demasiada gente agobiante,0,0.010349333388515718,rollo
477,Muy mal organizado todo,Muy mal organizado todo,3,1.0,organización
478,Ambiente cargado y mal rollo flipanteee,Ambiente cargado,2,1.0,ambiente
478,Ambiente cargado y mal rollo flipanteee,mal rollo flipanteee,0,0.010515554465673045,rollo
479,Buhos hizo vibrar al público,Buhos hizo vibrar al público,0,1.0,rollo
480,El sonido fue perfecto,El sonido fue perfecto,5,1.0,ambiente
481,Sonido distorsionado y muy alto,Sonido distorsionado,0,0.009762263900156167,rollo
481,Sonido distorsionado y muy alto,muy alto,-1,0.16528932205442753,Unknown
482,Muy mal organizado todo,Muy mal organizado todo,3,1.0,organización
483,Quevedo lo dieron todo,Quevedo lo dieron todo,0,0.36902107599903267,rollo
484,Muy buen ambiente,Muy buen ambiente,5,1.0,ambiente
485,Tiempos de espera razonables,Tiempos de espera razonables,-1,0.19387332160197857,Unknown
486,rosalía decepcionante,rosalía decepcionante,0,0.6804809089744595,rollo
487,el sonido fue perfecto,el sonido fue perfecto,5,1.0,ambiente
488,todo muy bien organizado,todo muy bien organizado,4,1.0,ambiente
489,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
490,ambiente regular como siempre,regular como siempre,4,1.0,ambiente
491,Ambiente cargado y mal rollo,Ambiente cargado,2,1.0,ambiente
491,Ambiente cargado y mal rollo,mal rollo,0,0.01053837514626496,rollo
492,Audio brutal,Audio brutal,0,0.01231085535763992,rollo
493,Organización como cualquier festival,Organización como cualquier festival,-1,0.23558583406666855,Unknown
494,Sonido distorsionado y muy alto,Sonido distorsionado,0,0.009783918266413887,rollo
494,Sonido distorsionado y muy alto,muy alto,-1,0.16569638675177628,Unknown
495,Colas interminables un desastre toa,Colas interminables un desastre toa,6,1.0,desastre
496,desastre en la organización,desastre en la organización,3,1.0,organización
497,Lildami lo dieron todo no convenciooo,Lildami lo dieron todo no convenciooo,0,0.36703347390699004,rollo
498,El sonido fue perfecto,El sonido fue perfecto,5,1.0,ambiente
499,Organización como cualquier festival,Organización como cualquier festival,-1,0.23539398368823106,Unknown
500,organización como cualquier festival,organización como cualquier festival,-1,0.235023614939263,Unknown
501,muy buen ambiente toa,muy buen ambiente toa,5,1.0,ambiente
502,El sonido fue perfecto bno,El sonido fue perfecto bno,5,1.0,ambiente
503,ambiente cargado y mal rollo,ambiente cargado,2,1.0,ambiente
503,ambiente cargado y mal rollo,mal rollo,0,0.01055020408429361,rollo
504,Demasiada gente agobiante k porque fue brutal,Demasiada gente agobiante,0,0.010332005759036398,rollo
504,Demasiada gente agobiante k porque fue brutal,porque fue brutal,0,0.1748785369626318,rollo
505,Sonido distorsionado y muy alto,Sonido distorsionado,0,0.009726156688567739,rollo
505,Sonido distorsionado y muy alto,muy alto,-1,0.16534359700364212,Unknown
506,ambiente regular como siempre,regular como siempre,4,1.0,ambiente
507,rigoberta bandini hizo vibrar al público porque fue brutal,rigoberta bandini hizo vibrar al público porque fue brutal,0,1.0,rollo
508,esperamos muchísimo para entrar,esperamos muchísimo para entrar,0,0.010858710877095064,rollo
509,Todo muy bien organizado ya que fue brutal,Todo muy bien organizado ya que fue brutal,4,1.0,ambiente
510,Buhos estuvo genial,Buhos estuvo genial,0,0.3491002686378414,rollo
511,Buhos hizo vibrar al público mientras fue brutal,Buhos hizo vibrar al público mientras fue brutal,0,1.0,rollo
512,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
513,Audio brutal,Audio brutal,0,0.012334085843250495,rollo
514,Esperamos muchísimo para entrar,Esperamos muchísimo para entrar,0,0.010249116836853025,rollo
515,Desastre en la organización vibraaa,Desastre en la organización vibraaa,3,1.0,organización
516,Todo muy bien organizado,Todo muy bien organizado,4,1.0,ambiente
517,Tiempos de espera razonables,Tiempos de espera razonables,-1,0.19374564445828885,Unknown
518,Sonido distorsionado y muy alto,Sonido distorsionado,0,0.00974032369609071,rollo
518,Sonido distorsionado y muy alto,muy alto,-1,0.1653964966914357,Unknown
519,Stay Homas lo dieron todo,Stay Homas lo dieron todo,0,0.3246213003312417,rollo
520,Demasiada gente agobiante super biennn,Demasiada gente agobiante super biennn,0,0.010354681339223857,rollo
521,Stay Homas hizo vibrar al público cuando fue brutal,Stay Homas hizo vibrar al público cuando fue brutal,0,0.32467449467386206,rollo
522,sonido distorsionado y muy alto,sonido distorsionado,0,0.009783184269460418,rollo
522,sonido distorsionado y muy alto,muy alto,-1,0.16558046156446588,Unknown
523,Esperamos muchísimo para entrar,Esperamos muchísimo para entrar,0,0.010243047830642477,rollo
524,La comida estuvo increíble,La comida estuvo increíble,1,1.0,comida
525,Volumen fatal lo dio todooo,Volumen fatal lo dio todooo,0,0.03223434819025132,rollo
526,Ambiente cargado y mal rollo,Ambiente cargado,2,1.0,ambiente
526,Ambiente cargado y mal rollo,mal rollo,0,0.010526382387190522,rollo
527,Muy mal organizado todo lo dio todooo,Muy mal organizado,3,1.0,organización
527,Muy mal organizado todo lo dio todooo,todo lo dio todooo,0,0.36796521639504026,rollo
528,No había casi colas,No había casi colas,2,1.0,ambiente
529,No había casi colas porque fue brutal,No había casi colas porque fue brutal,0,0.17460732729432693,rollo
530,Stay Homas decepcionante,Stay Homas decepcionante,0,0.32529835062801715,rollo
531,Bad Gyal decepcionante porque fue brutal,Bad Gyal decepcionante porque fue brutal,0,0.09965613819258345,rollo
532,Volumen fatal aunque fue brutal,Volumen fatal aunque fue brutal,0,0.17040142932918298,rollo
533,Muy buen ambiente,Muy buen ambiente,5,1.0,ambiente
534,Esperamos muchísimo para entrar,Esperamos muchísimo para entrar,0,0.010250328195539284,rollo
535,Bad Gyal hizo vibrar al público,Bad Gyal hizo vibrar al público,0,0.10658890931521076,rollo
536,Carísima y mala la comida,mala la comida,1,1.0,comida
537,Sonido distorsionado y muy alto,Sonido distorsionado,0,0.009743487059953905,rollo
537,Sonido distorsionado y muy alto,muy alto,-1,0.16585588849040378,Unknown
538,audio brutal,audio brutal,0,0.012306736819113246,rollo
539,esperamos muchísimo para entrar,esperamos muchísimo para entrar,0,0.01085869873380758,rollo
540,Demasiada gente agobiante ya que fue brutal,Demasiada gente agobiante ya que fue brutal,0,0.17926211798667113,rollo
541,Quevedo decepcionante ya que fue brutal,Quevedo decepcionante ya que fue brutal,0,0.1927491491427256,rollo
542,El sonido fue perfecto,El sonido fue perfecto,5,1.0,ambiente
543,Ambiente regular como siempre,Ambiente regular como siempre,4,1.0,ambiente
544,Esperamos muchísimo para entrar,Esperamos muchísimo para entrar,0,0.010247140151866277,rollo
545,Organización como cualquier festival,Organización como cualquier festival,-1,0.23506511060351587,Unknown
546,Carísima y mala la comida,mala la comida,1,1.0,comida
547,Ambiente cargado y mal rollo,Ambiente cargado,2,1.0,ambiente
547,Ambiente cargado y mal rollo,mal rollo,0,0.010486809063568745,rollo
548,Comida normal nada especial,Comida normal,1,0.22837506338713529,comida
548,Comida normal nada especial,nada especial,-1,0.05708228213234449,Unknown
549,Volumen fatal mientras fue brutal,Volumen fatal,0,0.031889858003792945,rollo
549,Volumen fatal mientras fue brutal,mientras fue brutal,0,0.1736240796620777,rollo
550,rigoberta bandini lo dieron todo aunque fue brutal,rigoberta bandini lo dieron todo aunque fue brutal,0,0.17648005556063132,rollo
551,Tiempos de espera razonables,Tiempos de espera razonables,-1,0.19386602233486055,Unknown
552,Ambiente cargado y mal rollo,Ambiente cargado,2,1.0,ambiente
552,Ambiente cargado y mal rollo,mal rollo,0,0.01051590873210033,rollo
553,Stay Homas lo dieron todo,Stay Homas lo dieron todo,0,0.32566928341652335,rollo
554,No había casi colas,No había casi colas,2,1.0,ambiente
555,organización como cualquier festival,organización como cualquier festival,-1,0.2350840685652211,Unknown
556,Buhos decepcionante no convenciooo aunque fue brutal,Buhos decepcionante no convenciooo aunque fue brutal,0,0.19326379940598715,rollo
557,Todo muy bien organizado,Todo muy bien organizado,4,1.0,ambiente
558,organización como cualquier festival,organización como cualquier festival,-1,0.23483836075334874,Unknown
559,El sonido fue perfecto,El sonido fue perfecto,5,1.0,ambiente
560,No había casi colas,No había casi colas,2,1.0,ambiente
561,Ambiente regular como siempre,Ambiente regular como siempre,4,1.0,ambiente
562,Ambiente cargado y mal rollo,Ambiente cargado,2,1.0,ambiente
562,Ambiente cargado y mal rollo,mal rollo,0,0.01051116131773353,rollo
563,No había casi colas,No había casi colas,2,1.0,ambiente
564,Lildami hizo vibrar al público genialll,Lildami hizo vibrar al público genialll,0,1.0,rollo
565,Ambiente cargado y mal rollo,Ambiente cargado,2,1.0,ambiente
565,Ambiente cargado y mal rollo,mal rollo,0,0.010539516270231381,rollo
566,Volumen fatal aunque fue brutal,Volumen fatal aunque fue brutal,0,0.16981251631130417,rollo
567,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
568,Carísima y mala la comida,mala la comida,1,1.0,comida
569,Ambiente regular como siempre,Ambiente regular como siempre,4,1.0,ambiente
570,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
571,Tiempos de espera razonables super biennn,Tiempos de espera razonables super biennn,-1,0.19447000407140516,Unknown
572,buhos hizo vibrar al público,buhos hizo vibrar al público,0,1.0,rollo
573,Volumen fatal,Volumen fatal,0,0.03189927529732262,rollo
574,carísima y mala la comida,mala la comida,1,1.0,comida
575,Bad Gyal estuvo genial,Bad Gyal estuvo genial,0,0.10899937017758174,rollo
576,Esperamos muchísimo para entrar,Esperamos muchísimo para entrar,0,0.010259398061268995,rollo
577,Ambiente cargado y mal rollo super biennn,Ambiente cargado,2,1.0,ambiente
577,Ambiente cargado y mal rollo super biennn,mal rollo super biennn,0,0.010438610520995073,rollo
578,No había casi colas,No había casi colas,2,1.0,ambiente
579,Comida normal nada especial cuando fue brutal,Comida normal nada especial cuando fue brutal,1,0.2396533710062509,comida
580,esperamos muchísimo para entrar flipanteee,esperamos muchísimo para entrar flipanteee,0,0.010856639257847658,rollo
581,tiempos de espera razonables,tiempos de espera razonables,-1,0.19478580326696815,Unknown
582,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
583,Audio brutal,Audio brutal,0,0.012317949835294925,rollo
584,no había casi colas,no había casi colas,2,1.0,ambiente
585,Me encantó la comida del festival xq,Me encantó la comida del festival xq,1,0.2538610658647916,comida
586,lola índigo estuvo genial,lola índigo estuvo genial,0,0.40757148827041484,rollo
587,Colas interminables un desastre flipanteee,Colas interminables un desastre flipanteee,6,1.0,desastre
588,No había casi colas,No había casi colas,2,1.0,ambiente
589,Muy mal organizado todo,Muy mal organizado todo,3,1.0,organización
590,Comida normal nada especial,Comida normal,1,0.2288287843438012,comida
590,Comida normal nada especial,nada especial,-1,0.057031493648341744,Unknown
591,no había casi colas,no había casi colas,2,1.0,ambiente
592,La comida estuvo increíble,La comida estuvo increíble,1,1.0,comida
593,Me encantó la comida del festival,Me encantó la comida del festival,1,0.2556214305609984,comida
594,Demasiada gente agobiante,Demasiada gente agobiante,0,0.0103363791037274,rollo
595,Tiempos de espera razonables,Tiempos de espera razonables,-1,0.19403005380585148,Unknown
596,Ambiente cargado y mal rollo,Ambiente cargado,2,1.0,ambiente
596,Ambiente cargado y mal rollo,mal rollo,0,0.010575302748771914,rollo
597,organización como cualquier festival,organización como cualquier festival,-1,0.23462277725399786,Unknown
598,colas interminables un desastre aunque fue brutal,colas interminables un desastre,6,1.0,desastre
598,colas interminables un desastre aunque fue brutal,aunque fue brutal,0,0.1753442450175169,rollo
599,desastre en la organización,desastre en la organización,3,1.0,organización
600,Lola Índigo hizo vibrar al público,Lola Índigo hizo vibrar al público,0,1.0,rollo
601,Rosalía hizo vibrar al público,Rosalía hizo vibrar al público,0,1.0,rollo
602,Comida normal nada especial,Comida normal,1,0.22822241844979343,comida
602,Comida normal nada especial,nada especial,-1,0.05697683570403038,Unknown
603,Sonido distorsionado y muy alto,Sonido distorsionado,0,0.009734404762197387,rollo
603,Sonido distorsionado y muy alto,muy alto,-1,0.16523344451007418,Unknown
604,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
605,No había casi colas,No había casi colas,2,1.0,ambiente
606,Todo muy bien organizado aunque fue brutal,Todo muy bien organizado aunque fue brutal,4,1.0,ambiente
