id,fullText,createdAt,url,lang,author_userName,author_location,Reply To User,is_relevant,similarity,gold_relevance,manual_aspects,manual_sentiments
1772615857056657522,@cruillabcn @belenagaynor @ruslaanaaaa top top!,26/03/2024 13:25,https://x.com/ottitaa/status/1772615857056657522,en,ottitaa,Not Available,cruillabcn,True,1.0,True,,
1413186651501776907,@cruillabcn @soyrayden es posible que me haya emocionado como hacía tiempo que no me pasaba? dons sip!,08/07/2021 17:22,https://x.com/MJoseCabrera/status/1413186651501776907,es,mjosecabrera,Not Available,cruillabcn,True,1.0,True,,
1848304709209137297,@cruillabcn @alanis @30secondstomars @estrelladammcat @seetickets_es gràcies per portar a la alanis!!! per fi la podré veure,21/10/2024 10:05,https://x.com/badbear86bcn/status/1848304709209137297,ca,badbear86bcn,Not Available,cruillabcn,True,1.0,True,,
1292185882750001152,@cruillabcn gracias por contar con alba reche el año q viene ojalá pueda estar tb,08/08/2020 19:48,https://x.com/AlbaRecheVotos/status/1292185882750001152,es,albarechevotos,Not Available,cruillabcn,True,1.0,True,,
1017490486599274496,"@_nica_ @cruillabcn disfruta por mi, supongo que ya lo has visto pero lo amarás más",12/07/2018 19:26,https://x.com/masaria/status/1017490486599274496,es,masaria,Not Available,_nica_,False,3.907.751.441.001.890,True,,
1408452717966659585,"@cruillabcn @zooposse no había otro de un estilo más similar?? es que... vaya cambio! el caso es pasarlo bien y @zooposse no están nada mal, pero nada a que ver",25/06/2021 15:51,https://x.com/sinfrenos_vlc/status/1408452717966659585,es,sinfrenos_vlc,Not Available,cruillabcn,True,1.0,True,,
1887532229024227834,@st_vincent @cruillabcn vení a argentina por favor.,06/02/2025 16:02,https://x.com/troyesivanfun/status/1887532229024227834,es,troyesivanfun,Not Available,st_vincent,False,4.931.958.615.779.870,True,,
1546055334195765248,@cruillabcn el que he viscut jo ha sigut despertar-me a les 4 de la nit perquè el chumba-chamba se sentia a badalona com si el tinguessim al carrer del costat. ?,10/07/2022 8:54,https://x.com/The_Real_Oriol/status/1546055334195765248,ca,the_real_oriol,Not Available,cruillabcn,True,1.0,True,,
1285195522731630597,@cruillabcn muchas gracias,20/07/2020 12:51,https://x.com/albarecheteam/status/1285195522731630597,es,albarecheteam,Not Available,cruillabcn,True,1.0,True,,
1676937292429049856,@elite_taxibcn @cruillabcn y esto no se puede denunciar?,06/07/2023 12:53,https://x.com/Sergi83Or/status/1676937292429049856,es,sergi83or,Not Available,Elite_TaxiBcn,False,4.125.253.558.158.870,True,,
618695090614235136,@estrelladammcat @jamiecullum @cruillabcn la meva cançó: devil may care i vull anar amb @pipoignasi,08/07/2015 8:16,https://x.com/eriico19/status/618695090614235136,ca,eriico19,Not Available,EstrellaDammCat,False,3.922.873.437.404.630,True,,
1656705797823381507,@cruillabcn @estrelladammcat @vueling @vallformosa @johnniewalker_ @placeboworld @offspring @sigurros @alt_j @franz_ferdinand @leiva_oficial @antonia_font @rubenblades viva suecia y cala vento franz ferdinand y carolina durante pero sigur ros y alt j bien despejados no sé yo lo bien pensado que están estos horarios.,11/05/2023 17:00,https://x.com/_imper/status/1656705797823381507,es,_imper,Not Available,cruillabcn,True,1.0,True,,
1487040172214697984,@cruillabcn @soyrayden @tanxugueiras,28/01/2022 12:29,https://x.com/GermanQuimaso/status/1487040172214697984,qme,germanquimaso,Not Available,cruillabcn,True,1.0,True,,
884105078495465473,@moratbanda @cruillabcn éxito.,09/07/2017 17:40,https://x.com/marthaMMrdz/status/884105078495465473,es,marthammrdz,Not Available,MoratBanda,True,7.122.671.008.110.040,True,,
963388623637897217,@cruillabcn @estrelladammcat ens agrada molt!!!,13/02/2018 12:25,https://x.com/bcnprincess/status/963388623637897217,ca,bcnprincess,Not Available,cruillabcn,True,1.0,True,,
1487416398729166853,@cruillabcn @soyrayden maravillos@s!!,29/01/2022 13:24,https://x.com/Eli59029517/status/1487416398729166853,es,eli59029517,Not Available,cruillabcn,True,1.0,True,,
1409077641802616835,@cruillabcn @zooposse,27/06/2021 9:14,https://x.com/Mapetilon_IV/status/1409077641802616835,qme,mapetilon_iv,Not Available,cruillabcn,True,1.0,True,,
1725134971604533311,@cruillabcn @smashingpumpkin @avrillavigne @amaraloficial @oquesgrasses @truenooficiai @thetyets @shinovaoficial @figaflawas @estrelladammcat @seetickets_es @albert_pla @helenacondis,16/11/2023 12:53,https://x.com/MisterOak/status/1725134971604533311,qam,misteroak,Not Available,cruillabcn,True,1.0,True,,
