id,url,fullText,retweetCount,replyCount,likeCount,quoteCount,viewCount,createdAt,lang,isReply,conversationId,isRetweet,author_userName,author_followers,author_following,author_location
1287835831596703745,https://x.com/music20Alexa/status/1287835831596703745,hace vibrar barcelona en el festival cruïlla,0,0,0,0,,27/07/2020 19:42,ca,False,1287835831596703745,False,music20alexa,429,1126,
1287818912135098375,https://x.com/albarecheteam/status/1287818912135098375,|nueva publicación de dónde nos comparte estas preciosas fotografías en instagram del concierto de ayer en el festival cruïlla en barcelona,5,0,35,2,,27/07/2020 18:35,es,False,1287818912135098375,False,albarecheteam,4143,225,Spain
1287768405584617474,https://x.com/albarecheteam/status/1287768405584617474,|alba reche hace vibrar barcelona en el festival cruïlla,11,1,49,0,,27/07/2020 15:14,ca,False,1287768405584617474,False,albarecheteam,4143,225,Spain
1287749477294657537,https://x.com/F_VarGue/status/1287749477294657537,alba reche hace vibrar barcelona en el festival cruïlla próximos conciertos:,1,0,0,0,,27/07/2020 13:59,es,False,1287749477294657537,False,f_vargue,32,52,
1287701248741965827,https://x.com/JuanAngel_JDJ30/status/1287701248741965827,"""alba reche hace vibrar barcelona en el festival cruïlla"" artículo de",1,0,11,0,,27/07/2020 10:47,ca,False,1287701248741965827,False,juanangel_jdj30,1325,1022,"Igualada, Barcelona"
1287696174011613186,https://x.com/AlbaRechePy/status/1287696174011613186,| alba reche hace vibrar barcelona en el festival cruïlla,1,0,5,0,,27/07/2020 10:27,ca,False,1287696174011613186,False,albarechepy,713,152,Paraguay
1287695361377816576,https://x.com/AlbaRecheNation/status/1287695361377816576,| alba reche hace vibrar barcelona en el festival cruïlla via,54,0,162,2,,27/07/2020 10:24,ca,False,1287695361377816576,False,albarechenation,3597,174,Esa también fui yo
1287538101888458752,https://x.com/albarecheteam/status/1287538101888458752,|y el gran momento de la noche es alba reche cantando aura en el festival cruilla xxs en barcelona,9,0,43,0,,26/07/2020 23:59,es,False,1287538101888458752,False,albarecheteam,4143,225,Spain
1287534940352020480,https://x.com/albarecheteam/status/1287534940352020480,|alba reche cantando “morena mia” durante el concierto de esta noche en el festival cruïlla xxs en barcelona,5,0,32,0,,26/07/2020 23:47,ca,False,1287534940352020480,False,albarecheteam,4143,225,Spain
1287455165885353984,https://x.com/albarecheteam/status/1287455165885353984,alba reche ensayando morena mia en el festival cruïlla xxs en barcelona,14,0,55,0,,26/07/2020 18:30,ca,False,1287455165885353984,False,albarecheteam,4143,225,Spain
1287448979807121409,https://x.com/albarecheteam/status/1287448979807121409,"ya estamos dentro, esta todo preparado para que dé comienzo el concierto “sobrequimera” de alba reche en el festival cruïlla xxs en barcelona",25,1,132,0,,26/07/2020 18:05,es,False,1287448979807121409,False,albarecheteam,4143,225,Spain
1287413898447138818,https://x.com/music20Alexa/status/1287413898447138818,"que dejen de responder. mejor promover 𝗔𝗹𝗯𝗮 𝗥𝗲𝗰𝗵𝗲 𝘃𝘂𝗲𝗹𝘃𝗲 𝗮 𝗹𝗼𝘀 𝗲𝘀𝗰𝗲𝗻𝗮𝗿𝗶𝗼𝘀 en el festival cruïlla barcelona 21:00 domingo, 26 de julio entradas aquí",0,0,3,1,,26/07/2020 15:46,es,True,1287390693732884482,False,music20alexa,429,1126,
1287413249592496131,https://x.com/pt_reche/status/1287413249592496131,"regala a tu amigo, va con quien no puede comprar. 𝗔𝗹𝗯𝗮 𝗥𝗲𝗰𝗵𝗲 𝘃𝘂𝗲𝗹𝘃𝗲 𝗮 𝗹𝗼𝘀 𝗲𝘀𝗰𝗲𝗻𝗮𝗿𝗶𝗼𝘀 en el festival cruïlla barcelona 21:00 domingo, 26 de julio entradas aquí",0,0,7,0,,26/07/2020 15:43,es,False,1287413249592496131,False,pt_reche,594,613,Portugal
1287393226840842240,https://x.com/Silvia_Rxh/status/1287393226840842240,"5 horas para comprares tu entrada y disfrutar de talento y pasión de 𝗔𝗹𝗯𝗮 𝗥𝗲𝗰𝗵𝗲 𝘃𝘂𝗲𝗹𝘃𝗲 𝗮 𝗹𝗼𝘀 𝗲𝘀𝗰𝗲𝗻𝗮𝗿𝗶𝗼𝘀 en el festival cruïlla barcelona 21:00 domingo, 26 de julio entradas aquí",3,0,1,0,,26/07/2020 14:23,es,False,1287393226840842240,False,silvia_rxh,867,2483,
1287387064812613633,https://x.com/pt_reche/status/1287387064812613633,"𝗔𝗹𝗯𝗮 𝗥𝗲𝗰𝗵𝗲 𝘃𝘂𝗲𝗹𝘃𝗲 𝗮 𝗹𝗼𝘀 𝗲𝘀𝗰𝗲𝗻𝗮𝗿𝗶𝗼𝘀 en el festival cruïlla barcelona 21:00 domingo, 26 de julio entradas aquí",4,0,5,0,,26/07/2020 13:59,es,False,1287387064812613633,False,pt_reche,594,613,Portugal
1287358773674356737,https://x.com/pt_reche/status/1287358773674356737,"𝗔𝗹𝗯𝗮 𝗥𝗲𝗰𝗵𝗲 𝘃𝘂𝗲𝗹𝘃𝗲 𝗮 𝗹𝗼𝘀 𝗲𝘀𝗰𝗲𝗻𝗮𝗿𝗶𝗼𝘀 en el festival cruïlla barcelona 21:00 domingo, 26 de julio entradas aquí",7,0,9,0,,26/07/2020 12:07,es,False,1287358773674356737,False,pt_reche,594,613,Portugal
1287357684296155138,https://x.com/Silvia_Rxh/status/1287357684296155138,disfrutan con ellos con concierto de escenario en el festival cruilla xxs en barcelona! será una noche única e increíble!,0,0,1,0,,26/07/2020 12:02,es,False,1287357684296155138,False,silvia_rxh,867,2483,
1287346115629576193,https://x.com/AlbaRechePy/status/1287346115629576193,"alba reche vuelve el día de hoy a los escenarios con el de la mano de el festival cruïlla barcelona 21h / 15h domingo, 26 de julio entradas aquí:",3,0,9,0,,26/07/2020 11:16,es,False,1287346115629576193,False,albarechepy,713,152,Paraguay
1287314550275153921,https://x.com/xanagl/status/1287314550275153921,"pues eso....con esto esta dicho todo....hoy concierto en barcelona en el festival - cruilla/barcelona-d alba reche. importante, seguir la instrucciones d precaución x el covid19,sobre todo y distancia. alba mucha",0,0,0,0,,26/07/2020 09:11,es,False,1287314550275153921,False,xanagl,510,492,Ciudadana del mundo     🌍🌏🌎
1287305166883098624,https://x.com/albarecheteam/status/1287305166883098624,|¡llego el gran día! dentro de unas horas por fin empieza ‘sobrequimera’ y veremos a alba reche cantando encima de un escenario en el festival cruilla xxs en barcelona! será una noche única e increíble!,18,1,55,2,,26/07/2020 08:34,es,False,1287305166883098624,False,albarecheteam,4143,225,Spain
1287134785610096640,https://x.com/AlbaRecheCol/status/1287134785610096640,"| un poco de para antojarnos 𝗔𝗹𝗯𝗮 𝗥𝗲𝗰𝗵𝗲 𝘃𝘂𝗲𝗹𝘃𝗲 𝗮 𝗹𝗼𝘀 𝗲𝘀𝗰𝗲𝗻𝗮𝗿𝗶𝗼𝘀 en el festival cruïlla con barcelona 21:00 domingo, 26 de julio entradas aquí",7,0,17,0,,25/07/2020 21:17,es,True,1287107853631868936,False,albarechecol,1518,412,Colombia
1287118690232803328,https://x.com/pt_reche/status/1287118690232803328,"𝗔𝗹𝗯𝗮 𝗥𝗲𝗰𝗵𝗲 𝘃𝘂𝗲𝗹𝘃𝗲 𝗮 𝗹𝗼𝘀 𝗲𝘀𝗰𝗲𝗻𝗮𝗿𝗶𝗼𝘀 en el festival cruïlla barcelona 21:00 domingo, 26 de julio entradas aquí",3,0,2,0,,25/07/2020 20:13,es,False,1287118690232803328,False,pt_reche,594,613,Portugal
1287115623269650434,https://x.com/pt_reche/status/1287115623269650434,"𝗔𝗹𝗯𝗮 𝗥𝗲𝗰𝗵𝗲 𝘃𝘂𝗲𝗹𝘃𝗲 𝗮 𝗹𝗼𝘀 𝗲𝘀𝗰𝗲𝗻𝗮𝗿𝗶𝗼𝘀 en el festival cruïlla barcelona 21:00 domingo, 26 de julio entradas aquí",4,0,29,0,,25/07/2020 20:00,es,False,1287115623269650434,False,pt_reche,594,613,Portugal
1287107853631868936,https://x.com/AlbaRecheCol/status/1287107853631868936,"| mañana será el día, finalmente! 𝗔𝗹𝗯𝗮 𝗥𝗲𝗰𝗵𝗲 𝘃𝘂𝗲𝗹𝘃𝗲 𝗮 𝗹𝗼𝘀 𝗲𝘀𝗰𝗲𝗻𝗮𝗿𝗶𝗼𝘀 en el festival cruïlla barcelona 21:00 domingo, 26 de julio entradas aquí",29,1,60,0,,25/07/2020 19:30,es,False,1287107853631868936,False,albarechecol,1518,412,Colombia
1286686544070422528,https://x.com/brodasbros/status/1286686544070422528,"la danza urbana de brodas bros, en el festival cruïlla xxs 24-25-26 de julio en",1,0,2,0,,24/07/2020 15:35,ca,False,1286686544070422528,False,brodasbros,1026,392,"Barcelona, España"
1286655709833306113,https://x.com/iakimae/status/1286655709833306113,"algú podria explicar-me perquè en el teatre victoria (per exemple), s'estrenen espectacles del festival cruïlla xxs i no se'ls permet obrir a les sales de cinema de barcelona ciutat? és una vergonya el favoritisme que hi ha. la cultura és segura, si, pero tota ¡¡",0,0,0,0,,24/07/2020 13:33,ca,False,1286655709833306113,False,iakimae,5,13,Spain
1285783282165178368,https://x.com/albarecheteam/status/1285783282165178368,"| rechistas a tan solo 4 días para que alba reche vuelva a los escenarios en el festival cruïlla xxs, la sección a1 y a2 están vendidas, aún tenéis disponibles la sección b. no os lo podéis perder!! 26 de julio 21:00h barcelona",19,0,51,1,,22/07/2020 03:46,es,False,1285783282165178368,False,albarecheteam,4143,225,Spain
1285575951850655747,https://x.com/teatremusical/status/1285575951850655747,"resum de ""la volta al món en 80 ties"" enregistrat al teatre victòria de barcelona dins el festival cruïlla xxs interpretat per georgina llauradó i cristina martínez.",0,0,0,0,,21/07/2020 14:02,ca,False,1285575951850655747,False,teatremusical,1500,747,
1285506819255869440,https://x.com/AlbaRecheCol/status/1285506819255869440,"| rechistas, faltan solo 5 días para el regreso de alba a los escenarios en el festival cruïlla. 26 de julio (domingo) 21:00h barcelona quedan 262 entradas",90,0,572,1,,21/07/2020 09:28,es,False,1285506819255869440,False,albarechecol,1518,412,Colombia
1285355842955628545,https://x.com/VOXFANCLUBOFI/status/1285355842955628545,"barcelona ciudad española con + contagios en rebrotes,gracias a presunta gestión criminal d torra,colau.¿sólo les importa negoci y comisiones a socialcomunistaseparatistas?festival cruïlla sigue,se vió gente quitándose mascarilla y sin respetar distancia social en recinto cerrado",41,1,40,2,,20/07/2020 23:28,es,False,1285355842955628545,False,voxfanclubofi,32659,31593,España
1285284790875324417,https://x.com/MartaFdezJurjo/status/1285284790875324417,"""els festival grec i el cruïlla barcelona són els primers que han rebut l'autorització del departament de salut x tirar endavant la programació, seguint les mesures de protecció per evitar contagis del coronavirus."" es mantenen les actuacions programades",0,0,1,0,,20/07/2020 18:45,ca,False,1285284790875324417,False,martafdezjurjo,10415,7090,"Barcelona, Espanya"
1284378590084243457,https://x.com/FSANCHEZ12ATICO/status/1284378590084243457,"y dice la colau que el govern ha llegado tarde a barcelona, cuando su ajuntament autorizó la semana pasada la celebración del festival cruïlla en barcelona con cientos de personas de fiesta y sin mascarilla...y es que no se puede tener la cara mas dura y tener mas poca verguenza.",0,0,0,0,,18/07/2020 06:44,es,False,1284378590084243457,False,fsanchez12atico,499,1463,España
1283763709039595520,https://x.com/dsavreupdate/status/1283763709039595520,"| alba nos recuerda que estará con la gira ""sobre quimera"" en el cruïlla festival de barcelona el próximo 26 de julio. entradas disponibles: (vía ig stories @/cruillabarcelona)",4,1,9,0,,16/07/2020 14:01,es,False,1283763709039595520,False,dsavreupdate,6307,3192,IG: daniellesavreupdates
1283733119359582208,https://x.com/FBSabadell/status/1283733119359582208,"el festival , clausura hoy a las 20.30h en los jardines del recinte modernista de sant pau de barcelona con 'liceu de cámara cruïlla xxs bachcelona', un diálogo entre los músicos del y elionor martínez, ¡no os lo perdáis!",2,0,5,0,,16/07/2020 12:00,es,False,1283733119359582208,False,fbsabadell,3834,670,
1283730441976061953,https://x.com/xanagl/status/1283730441976061953,alba reche en el festival d cruilla barcelona vamooooossss,0,0,0,0,,16/07/2020 11:49,es,False,1283730441976061953,False,xanagl,510,492,Ciudadana del mundo     🌍🌏🌎
1283354301977550848,https://x.com/IZALmusic/status/1283354301977550848,"¡sold out, barcelona! infinitas gracias por agotar las entradas para el camp nou en tiempo ultra récord. ¡nos vemos en escasos 15 días! festival cruïlla xxs",3,2,27,3,,15/07/2020 10:54,es,False,1283354301977550848,False,izalmusic,83491,939,España
1282920874023235584,https://x.com/ciatre_teatre/status/1282920874023235584,"avui la companyia divinas estarà al festival cruïlla xxs amb l'espectacle 'enchanté'. l'actuació tindrà lloc a les 20.30 h, al teatre victòria de barcelona. si encara no heu comprat la vostra entrada, encara esteu a temps de fer-ho!",1,0,3,0,,14/07/2020 06:12,ca,False,1282920874023235584,False,ciatre_teatre,2488,903,
1282235359989059585,https://x.com/IgnacioA_Garcia/status/1282235359989059585,"barcelona empieza a retomar la actividad ferial de la mano de festival cruïlla xxs, actividades culturales y espectáculos live para luego continuar con la actividad del centro de exposiciones desde septiembre.",0,0,0,0,,12/07/2020 08:48,es,False,1282235359989059585,False,ignacioa_garcia,41,237,
1281553303667650561,https://x.com/pandaartist/status/1281553303667650561,¡el oso panda está de vuelta! lendakaris muertos el 31 de julio estará en barcelona. ¿nos vemos en el festival cruïlla xxs? ¡entradas ya disponibles!,1,0,2,0,,10/07/2020 11:38,es,False,1281553303667650561,False,pandaartist,2356,662,
1281517625114267649,https://x.com/ConcertsCat_/status/1281517625114267649,"per avui, concert dins el festival cruïlla xxs. a l'anella olímpica de barcelona, concert amb doctor prats. a partir de les 21h per 18€.",0,0,0,0,,10/07/2020 09:16,ca,False,1281517625114267649,False,concertscat_,682,121,"Catalonia, Spain"
1279405210402582529,https://x.com/_sandrapowers/status/1279405210402582529,oficialmente me voy a barcelona a ver a en el festival cruïlla,0,1,4,0,,04/07/2020 13:22,ca,False,1279405210402582529,False,_sandrapowers,4838,866,madrid (she/her)
1278707201583038464,https://x.com/aperezcano8/status/1278707201583038464,"se vende entrada para el concierto de en el festival cruïlla en barcelona el 24 de julio, el precio es el de compra, no puedo ir por motivos personales, si difundis os estaría súper agradecida más info md",2,0,1,0,,02/07/2020 15:08,es,False,1278707201583038464,False,aperezcano8,1235,2002,"Alicante, Comunidad Valenciana"
1278690549701148672,https://x.com/NLacunzaCFO/status/1278690549701148672,• murcia (murcia on) - 24 de julio. : • barcelona (festival cruïlla) - 29 de julio. : • gijón (metropoli city) - 13 de agosto. :,8,1,14,0,,02/07/2020 14:02,ca,True,1278688679901442048,False,nlacunzacfo,10536,180,España
1278252341213495296,https://x.com/AlbaRecheNation/status/1278252341213495296,| las secciones a1 y a2 del cruïlla xxs festival han sido agotadas. pero aún quedan entradas en la sección b. no pierdas la oportunidad y consigue tu entrada para ver a alba cantando el próximo 26 de julio en barcelona. ¡corre que vuelan!,30,0,63,1,,01/07/2020 09:01,es,False,1278252341213495296,False,albarechenation,3597,174,Esa también fui yo
1278233235579944964,https://x.com/lanicolass/status/1278233235579944964,2020 06 26 presentació cruïlla xxs arts escèniques el festival cruïlla sap escoltar els seus seguidors …,1,0,1,0,,01/07/2020 07:45,ca,False,1278233235579944964,False,lanicolass,663,441,Catalunya 
1277985004350472192,https://x.com/AlbaRecheARG/status/1277985004350472192,¡a nada del primer festival al cual alba participará siendo una de las nuevas artistas confirmadas: festival cruïlla xxs ! domingo 26 de julio. 16h anella olímpica / barcelona conseguí tu entrada en:,6,0,21,1,,30/06/2020 15:19,es,False,1277985004350472192,False,albarechearg,4317,129,Argentina
1277980110226722817,https://x.com/peretssj/status/1277980110226722817,veo que eres de reus. simplemente puedes buscar ejemplos. cruilla festival en barcelona. conciertos con asientos.,0,1,1,0,,30/06/2020 14:59,es,True,1277927576506376193,False,peretssj,284,1237,
1277973860642516994,https://x.com/dsavreupdate/status/1277973860642516994,alba y natalia forman parte del cartel del festival cruïlla que tendrá lugar en la anella olímpica en barcelona. alba actuará el 26 y natalia el 29 de julio.,2,0,6,0,,30/06/2020 14:34,ca,False,1277973860642516994,False,dsavreupdate,6307,3192,IG: daniellesavreupdates
1277953330304729089,https://x.com/AlbaRecheCol/status/1277953330304729089,| alba estará cantando en el festival cruïlla () este 26 de julio en barcelona. pueden comprar sus entradas aquí!,19,0,33,0,,30/06/2020 13:13,es,False,1277953330304729089,False,albarechecol,1518,412,Colombia
1277952788891394052,https://x.com/AlbaRechePeru/status/1277952788891394052,"| alba reche en el festival de cruïlla xxs link entradas | domingo 26 de julio 21 hrs anella olímpica, barcelona",1,0,5,0,,30/06/2020 13:11,ca,True,1277951319404412928,False,albarecheperu,1362,423,"Lima, Peru"
1277940183586025473,https://x.com/Meripopins07/status/1277940183586025473,gente de barcelona y alrededores tenéis una cita el 26 de julio para ver a alba en el festival cruilla,17,2,33,0,,30/06/2020 12:20,es,False,1277940183586025473,False,meripopins07,561,277,Andalucía ۞✨💚
1277932479496753152,https://x.com/AlbaRecheCU/status/1277932479496753152,| alba reche es una de las nuevas artistas confirmadas que participarán en el festival cruïlla xxs domingo 26 de julio a las 21h anella olímpica / barcelona entradas:,27,1,58,8,,30/06/2020 11:50,es,False,1277932479496753152,False,albarechecu,1742,591,Cuba
1277931431914803209,https://x.com/NLacunzaCFO/status/1277931431914803209,natalia confirmada en el cartel del ‘festival cruïlla’ de barcelona el próximo 29 de julio. las entradas ya están a la venta.,13,0,79,1,,30/06/2020 11:46,es,False,1277931431914803209,False,nlacunzacfo,10536,180,España
1277898037898153984,https://x.com/expo_flamenco/status/1277898037898153984,la compañía barcelona flamenco ballet se presentara en el festival cruilla xxs el próximo 17 julio del 2020 en el teatre victoria de barcelona con su espectáculo .,0,0,1,0,,30/06/2020 09:33,es,False,1277898037898153984,False,expo_flamenco,2743,844,From Jerez to the World
1251619068299395072,https://x.com/r_bdlr/status/1251619068299395072,"coño que a este señor lo vi cantando en directo hace años en el festival cruilla de barcelona, era el que cantaba antes que macklemore. ese día no dormí por los nervios y durante su concierto su música me relajo tanto que me dormí. estaba en primera fila.",0,1,0,0,,18/04/2020 21:10,es,False,1251619068299395072,False,r_bdlr,306,300,
1244074684594831361,https://x.com/vngconfidencial/status/1244074684594831361,"el primavera sound, ajornat fins a l'agost: el punt avui - el festival mou fitxa i celebrarà el 20è aniversari del 26 al 30 d'agost sónar i cruïlla, de moment, no canvien guillem vidal - barcelona el primavera sound, que havia de celebrar la seva 20a…",0,0,0,0,,29/03/2020 01:31,ca,False,1244074684594831361,False,vngconfidencial,1926,24,Vilanova i la Geltrú
1241299143454146562,https://x.com/asocae/status/1241299143454146562,el festival cruïlla barcelona trabaja para mantener su celebración en julio,0,0,0,0,,21/03/2020 09:42,ca,False,1241299143454146562,False,asocae,1401,1419,
1239176749226897408,https://x.com/clistianjose/status/1239176749226897408,"2. gogol bordello en barcelona (festival cruilla) 2012. tenía muchas ganas de verlos en directo. mi novia no tantas. conseguí convencerla y no se arrepintió. en cuanto empezó a sonar ultimate le cambió la expresión de la cara, empezamos a saltar y bailar y no paramos en todo...",0,1,1,0,,15/03/2020 13:08,es,True,1239176735779930115,False,clistianjose,2137,953,"Zaragoza, España"
1234410783217504257,https://x.com/EventsDreamers/status/1234410783217504257,"gira española 2020 27 de junio.- festival sun &amp; stars gran canaria. 2 de julio.- festival cruilla, barcelona. 3 de julio.- festival weekend beach, málaga. 4 de julio.- festival rio babel, madrid.",1,0,0,0,,02/03/2020 09:30,es,True,1234410487581986816,False,eventsdreamers,195,450,Madrid.
1231158338798395394,https://x.com/extrememusicev/status/1231158338798395394,grupo: fecha: 21-2-2020 sala: ciudad: barcelona promotor: festival: cruilla primavera todas las fotos en:,1,0,0,0,,22/02/2020 10:06,es,False,1231158338798395394,False,extrememusicev,28,91,Music & Events
1222534631280521216,https://x.com/siloe_music/status/1222534631280521216,barcelona nueva confirmacionnn estaremos en el festival cruilla 4 de julio entradas y + info en,0,0,3,0,,29/01/2020 14:59,es,False,1222534631280521216,False,siloe_music,3649,140,Valladolid
1220791932126990339,https://x.com/FoalsWorldwide/status/1220791932126990339,"foals by bart pajak // festival cruïlla barcelona, 2019",2,0,7,1,,24/01/2020 19:34,ca,True,1220791710055378947,False,foalsworldwide,3229,114,Life Is Yours out now 🍭
1220791710055378947,https://x.com/FoalsWorldwide/status/1220791710055378947,"foals by bart pajak // festival cruïlla barcelona, 2019",5,1,32,2,,24/01/2020 19:33,ca,False,1220791710055378947,False,foalsworldwide,3229,114,Life Is Yours out now 🍭
1212137274923790336,https://x.com/BradBrisco/status/1212137274923790336,one of my favourite things that does is remix “slow” while on tour. my highlight of 2019 (and the decade) was seeing her live remix of “slow” with david bowie’s “fashion” at festival cruïlla in barcelona this past july.,0,0,1,0,,31/12/2019 22:23,en,False,1212137274923790336,False,bradbrisco,493,406,"Toronto, ON"
1210459026393325568,https://x.com/icon_elpais/status/1210459026393325568,"""tienes que bajar muy fuerte porque si no te comen. en el festival cruïlla barcelona, un fan me agarró del cuello tan fuerte que casi me ahogo""",2,0,2,0,,27/12/2019 07:14,es,False,1210459026393325568,False,icon_elpais,32705,547,
1208387755647963136,https://x.com/ollanmar/status/1208387755647963136,"sevilla (mayo 2018) el vídeo, que está un poquito movido, es de ese concierto que no pertenece a ningún festival , sevilla (interestelar, mayo 2019), barcelona (cruilla, julio 2019)",0,1,4,0,,21/12/2019 14:04,es,False,1208387755647963136,False,ollanmar,388,1282,España
1204003377597894662,https://x.com/gianluca_philly/status/1204003377597894662,hey! i have their setlist for the cruilla festival in barcelona this year. it was on july's 5th! love y'all,0,0,0,0,,09/12/2019 11:42,en,False,1203877434891919360,False,gianluca_philly,9,75,
1199763551386308609,https://x.com/carmenopausia/status/1199763551386308609,"ei! jo no he parlat i estic he pirat sense una abraçada teva!!! i respecte dones, es volia fer aquest retrat de no dones al capdavant dels fest. de música a bcn: sonar, primavera, share, pedralbes, polo, cruilla, regaeton beach, barcelona beach, jazz festival, ...",1,0,1,0,,27/11/2019 18:54,ca,False,1199655116040740865,False,carmenopausia,632,1297,Barcelona
1197977313335554054,https://x.com/pcavaller/status/1197977313335554054,"mientras tanto, el cruïlla de tardor sigue entregando música a barcelona. hoy, en la barts, els pets siguen con su gira som tras el paso por el festival de verano. algunos han llegado a decir que este álbum, íntimo y costumista, es el mejor que han hecho.",0,0,1,0,,22/11/2019 20:37,es,False,1197977313335554054,False,pcavaller,1582,2609,Barcelona
1192959967021740037,https://x.com/Silvialost85/status/1192959967021740037,festival cruïlla en poble espanyol de barcelona,0,0,1,0,,09/11/2019 00:19,ca,False,1192959967021740037,False,silvialost85,79,257,Hospitalet de Llobregat BCN
1192389730610102272,https://x.com/extrememusicev/status/1192389730610102272,grupo: fecha: 6-11-2019 sala: ciudad: barcelona promotor: festival: cruilla tardor todas las fotos en:,0,0,1,0,,07/11/2019 10:33,es,False,1192389730610102272,False,extrememusicev,28,91,Music & Events
1190600698993483776,https://x.com/Indienauta/status/1190600698993483776,"problemas de sonido malogran el concierto de mark lanegan band en barcelona, enmarcado en el festival cruïlla de tardor. te lo cuenta .",3,1,6,2,,02/11/2019 12:05,es,False,1190600698993483776,False,indienauta,41903,321,España
1187384434624028675,https://x.com/Superste4/status/1187384434624028675,descubre la mayor colección de vinilos del mundo - cruïlla barcelona summer festival,0,0,0,0,,24/10/2019 15:04,ca,False,1187384434624028675,False,superste4,186,690,Spain
1181147614659649536,https://x.com/xabisanmartinc/status/1181147614659649536,"sopa de cabra, disco y concierto en el festival cruïlla de primavera, barcelona | la ganzua vía",0,0,1,0,,07/10/2019 10:01,ca,False,1181147614659649536,False,xabisanmartinc,2524,2403,De Bilbao en Santiago
1179336327390736389,https://x.com/canasybarra2015/status/1179336327390736389,"sopa de cabra, disco y concierto en el festival cruïlla de primavera, barcelona | la ganzua vía",1,0,1,0,,02/10/2019 10:04,ca,False,1179336327390736389,False,canasybarra2015,193,719,"Bilbao, Spain"
1174492725170905088,https://x.com/GuiaOnlineMusic/status/1174492725170905088,el festival cruïlla de tardor 2019 presenta su programación 14 conciertos en barcelona entre 24 oct y 29 nov 2019,1,0,1,0,,19/09/2019 01:17,ca,False,1174492725170905088,False,guiaonlinemusic,57,160,"Madrid, Comunidad de Madrid"
1170276159604645888,https://x.com/OliverPlischek/status/1170276159604645888,"summer 2019: -festival in mit , und . report, gallery &amp; clips...",0,0,0,0,,07/09/2019 10:02,en,False,1170276159604645888,False,oliverplischek,394,1098,"Wien, Österreich"
1170207379448827905,https://x.com/Live2F/status/1170207379448827905,saludo snoop dogg para el festival cruïlla barcelona,0,0,0,0,,07/09/2019 05:29,ca,False,1170207379448827905,False,live2f,861,989,"New York, USA"
1154393073998323712,https://x.com/OliverPlischek/status/1154393073998323712,foto-gallery vom -festival in . feat. and many others. report and clips forthcoming...,0,0,0,0,,25/07/2019 14:08,en,False,1154393073998323712,False,oliverplischek,394,1098,"Wien, Österreich"
1153418847799693317,https://x.com/LluisCasanovas3/status/1153418847799693317,una parella de rapers andalusos aplaudeix l'1-o al festival cruïlla de barcelona la república,0,0,1,0,,22/07/2019 21:37,ca,False,1153418847799693317,False,lluiscasanovas3,9552,7817,Reus - República Catalana 
1151179309194928138,https://x.com/E_Patinetero/status/1151179309194928138,"rt : joyor has collaborated with festival cruïlla this year. a collaboration of art and technology for a more sustainable future of barcelona, the city of creativity and joy. …",0,0,1,0,,16/07/2019 17:18,en,False,1151179309194928138,False,e_patinetero,417,4,"Madrid, Spain"
1151176930944856076,https://x.com/JoyorScooter/status/1151176930944856076,"joyor has collaborated with festival cruïlla this year. a collaboration of art and technology for a more sustainable future of barcelona, the city of creativity and joy.",1,0,2,0,,16/07/2019 17:09,en,False,1151176930944856076,False,joyorscooter,104,31,"Barcelona, España"
1149965944904491008,https://x.com/KOPITEREADIE/status/1149965944904491008,kylie minogue - slow (live festival cruïlla - barcelona 2019) via wow,0,0,0,0,,13/07/2019 08:57,ca,False,1149965944904491008,False,kopitereadie,1189,989,"Chester, England"
1149445243714117634,https://x.com/ttinerfeno/status/1149445243714117634,"el festival cruïlla se convierte en el primer festival gracias a acciona, cellnex telecom, másmóvil, qwilt, 5g barcelona y mobile world capital barcelona. los asistentes pudieron disfrutar de una retransmisión en streaming inmersivo en 4k viviendo la…",1,0,3,0,,11/07/2019 22:27,es,False,1149445243714117634,False,ttinerfeno,369,238,Madrid
1149415895120404482,https://x.com/ElviraRodriguez/status/1149415895120404482,cruïlla barcelona presume de ser el primer festival 5g de europa – mobile world live,0,0,0,0,,11/07/2019 20:31,ca,False,1149415895120404482,False,elvirarodriguez,7099,7840,En el 🌎
1149365411139313664,https://x.com/bombollers/status/1149365411139313664,us deixem algunes imatges resum del passat 5 de juliol amb l'espectacle de l'aquelarre al festival cruïlla de barcelona! …,0,0,1,0,,11/07/2019 17:10,ca,False,1149365411139313664,False,bombollers,275,320,"Cervera, España"
1149296236320776192,https://x.com/SlainteNan/status/1149296236320776192,i missed all the cruilla festival in barcelona due to knee problems :(. cheer!,0,0,0,0,,11/07/2019 12:35,en,True,1148680713866293255,False,slaintenan,348,74,"Barcelona, Cataluña"
1149279848705212416,https://x.com/Kormavov/status/1149279848705212416,"bunbury cruïlla, dos veces en barcelona y otra en bogotá. por enrique mato! pla en un festival de sabadell: y por cierto, os lo recomiendo.",0,1,1,0,,11/07/2019 11:30,es,True,1149264674623512576,False,kormavov,5695,938,"Barcelona, España"
1148669653339836416,https://x.com/cronicaglobal/status/1148669653339836416,la líder de 'bcn en comú' se muestra de más desenfrenada que nunca en el festival cruïlla de barcelona (y tenemos un vídeo que lo demuestra),3,0,0,0,,09/07/2019 19:06,es,False,1148669653339836416,False,cronicaglobal,39761,8823,Barcelona
