id,Post Text,Post Date,Post URL,Post Language,Author Username,Author Location,Reply To User
1725192361678888974,"@cruillabcn @smashingpumpkin @avrillavigne @amaraloficial @oquesgrasses @truenooficiai @thetyets @shinovaoficial @figaflawas @seetickets_es @albert_pla recorda que si la compres ara, després tens la sensació que hi vas gratis (i tens més per birres!)",Thu Nov 16 16:41:26 +0000 2023,https://x.com/EstrellaDammCat/status/1725192361678888974,ca,EstrellaDammCat,Not Available,cruillabcn
1725131898094010613,@cruillabcn @smashingpumpkin @avrillavigne @amaraloficial @oquesgrasses @truenooficiai @thetyets @shinovaoficial @figaflawas @estrelladammcat @seetickets_es @albert_pla wow!,Thu Nov 16 12:41:10 +0000 2023,https://x.com/ricardcastellet/status/1725131898094010613,und,ricardcastellet,Not Available,cruillabcn
1725140164018569595,@cruillabcn @avrillavigne os como a besos!!!!! gracias por traer a avril lavigne!!!,Thu Nov 16 13:14:01 +0000 2023,https://x.com/badbear86bcn/status/1725140164018569595,es,badbear86bcn,Not Available,cruillabcn
1725108253292417317,@cruillabcn @smashingpumpkin @avrillavigne @amaraloficial @oquesgrasses @truenooficiai @thetyets @shinovaoficial @figaflawas @estrelladammcat @seetickets_es @albert_pla buen revival ese cartel. no habéis perdido la esencia con vuestro popurrí de grupos,Thu Nov 16 11:07:13 +0000 2023,https://x.com/barradefestival/status/1725108253292417317,es,barradefestival,Not Available,cruillabcn
1725136792456732863,@cruillabcn @smashingpumpkin @avrillavigne @amaraloficial @oquesgrasses @truenooficiai @thetyets @shinovaoficial @figaflawas @estrelladammcat @seetickets_es @albert_pla realment sou un festival amb tlp eh?,Thu Nov 16 13:00:37 +0000 2023,https://x.com/emperadriu_/status/1725136792456732863,ca,emperadriu_,Not Available,cruillabcn
1725112578131501426,@cruillabcn @smashingpumpkin @avrillavigne @amaraloficial @oquesgrasses @truenooficiai @thetyets @shinovaoficial @figaflawas @estrelladammcat @seetickets_es @albert_pla buuum!,Thu Nov 16 11:24:24 +0000 2023,https://x.com/alexbelza/status/1725112578131501426,und,alexbelza,Not Available,cruillabcn
1725114591795933693,"@cruillabcn @smashingpumpkin @avrillavigne @hellgater ojo, que no vas tan desencaminado que a lo mejor caen en madrid.",Thu Nov 16 11:32:24 +0000 2023,https://x.com/sheis_electric/status/1725114591795933693,es,sheis_electric,Not Available,cruillabcn
1725151366841020567,@cruillabcn @smashingpumpkin @avrillavigne @amaraloficial @oquesgrasses @truenooficiai @thetyets @shinovaoficial @figaflawas @estrelladammcat @seetickets_es @albert_pla vibes de riquelme al barça.,Thu Nov 16 13:58:32 +0000 2023,https://x.com/aleixmartines/status/1725151366841020567,es,aleixmartines,Not Available,cruillabcn
1725134971604533311,@cruillabcn @smashingpumpkin @avrillavigne @amaraloficial @oquesgrasses @truenooficiai @thetyets @shinovaoficial @figaflawas @estrelladammcat @seetickets_es @albert_pla @helenacondis,Thu Nov 16 12:53:23 +0000 2023,https://x.com/MisterOak/status/1725134971604533311,qam,MisterOak,Not Available,cruillabcn
1849454231436001363,"aquest dissabte @official_artms obren les ales per aterrar a barcelona amb ""virtual angels"" a la sala @razzmatazzclubs per celebrar-ho, sortegem 10 lighsticks oficials del grup signats entre tots els compradors d'entrades pel show, no et quedis sense!",Thu Oct 24 14:13:44 +0000 2024,https://x.com/cruillabcn/status/1849454231436001363,ca,cruillabcn,Not Available,Not Available
1849527718724968903,@cruillabcn @official_artms @razzmatazzclubs @seetickets_es @bloglabanana @bubblepopfest i com es sortejaran?,Thu Oct 24 19:05:45 +0000 2024,https://x.com/elmochidequeso/status/1849527718724968903,ca,elmochidequeso,Not Available,cruillabcn
1849570217661431992,@cruillabcn @official_artms @razzmatazzclubs @seetickets_es @bloglabanana @bubblepopfest com i quan s’anuncien els ganaors???,Thu Oct 24 21:54:37 +0000 2024,https://x.com/evstelar/status/1849570217661431992,ca,evstelar,Not Available,cruillabcn
1850495241842786523,@cruillabcn @official_artms @razzmatazzclubs @seetickets_es @bloglabanana @bubblepopfest quan s'anuncien els guanyadors?,Sun Oct 27 11:10:20 +0000 2024,https://x.com/Hausofanna97/status/1850495241842786523,ca,Hausofanna97,Not Available,cruillabcn
1849493576863850970,@cruillabcn @official_artms @razzmatazzclubs @seetickets_es @bloglabanana @bubblepopfest hola! y como se van a anunciar los ganadores?,Thu Oct 24 16:50:05 +0000 2024,https://x.com/3goistic/status/1849493576863850970,es,3goistic,Not Available,cruillabcn
1836331594287607891,ganes de rebre @ilvolo a barcelona i escoltar el seu 'o sole mio' en directe sobre l'escenari de l'auditori @ccib_forum el pròxim 14 d'octubre dins del cruïlla tardor 2024!,Wed Sep 18 09:09:04 +0000 2024,https://x.com/cruillabcn/status/1836331594287607891,ca,cruillabcn,Not Available,Not Available
1836395186655531214,@cruillabcn @ilvolo @ccib_forum allà estaré,Wed Sep 18 13:21:45 +0000 2024,https://x.com/LauraCat1956/status/1836395186655531214,ca,LauraCat1956,Not Available,cruillabcn
1836460363987959992,@cruillabcn @adoptadabarone @ilvolo @ccib_forum grandissimi,Wed Sep 18 17:40:45 +0000 2024,https://x.com/MartaBissardel1/status/1836460363987959992,it,MartaBissardel1,Not Available,cruillabcn
1836391142310686954,"@cruillabcn @ilvolo @ccib_forum come back to america, california that is!",Wed Sep 18 13:05:41 +0000 2024,https://x.com/JoanneAsaro/status/1836391142310686954,en,JoanneAsaro,Not Available,cruillabcn
1836524163022098595,@cruillabcn @ilvolosiciliafp @ilvolo @ccib_forum us espero amb els braços oberts!!!!,Wed Sep 18 21:54:16 +0000 2024,https://x.com/LauraCat1956/status/1836524163022098595,ca,LauraCat1956,Not Available,cruillabcn
1836393452008771919,@cruillabcn @ilvolo @ccib_forum quines ganes,Wed Sep 18 13:14:52 +0000 2024,https://x.com/IlvoloverLaura/status/1836393452008771919,es,IlvoloverLaura,Not Available,cruillabcn
1853567984239096053,"@cruillabcn @ilvolo @ccib_forum hola! estuve ahí,fui expresamente porque estaba de vacaciones en madrid,soy argentina y tomamos el tren para estar allí por primera vez viéndolos y me encantó!!! quiero que vengan a argentina!!!",Mon Nov 04 22:40:19 +0000 2024,https://x.com/GraneroSilvia/status/1853567984239096053,es,GraneroSilvia,Not Available,cruillabcn
1838990623627428289,@cruillabcn @ilvolo @ccib_forum ja falta menys,Wed Sep 25 17:15:06 +0000 2024,https://x.com/LauraCat1956/status/1838990623627428289,ca,LauraCat1956,Not Available,cruillabcn
1853568248215642601,@cruillabcn @ilvolo @ccib_forum me pareció un capolavoro!!!,Mon Nov 04 22:41:22 +0000 2024,https://x.com/GraneroSilvia/status/1853568248215642601,es,GraneroSilvia,Not Available,cruillabcn
1853569216231739511,"@cruillabcn @ilvolo @ccib_forum bueno saben que en argentina hablamos con este acento por la cantidad de italianos que llegaron a nuestro país, que en un momento en buenos aires fue el 66 por ciento, por eso nuestra cocina muy italiana y se dice que hablamos con sabor italiano",Mon Nov 04 22:45:13 +0000 2024,https://x.com/GraneroSilvia/status/1853569216231739511,es,GraneroSilvia,Not Available,cruillabcn
1853569439507034472,"@cruillabcn @ilvolo @ccib_forum también nos gusta que canten en italiano porque nos resulta muy dulce, y familiar",Mon Nov 04 22:46:06 +0000 2024,https://x.com/GraneroSilvia/status/1853569439507034472,es,GraneroSilvia,Not Available,cruillabcn
1412848978115416075,"després de 2 anys sense trepitjar el parc del fòrum, el cruïlla torna a casa aquest ha estat un any difícil, però estem a punt de viure el festival més especial de la nostra vida entre tots farem un gran esforç i estarem a l'altura d'una edició històrica",Wed Jul 07 19:00:20 +0000 2021,https://x.com/cruillabcn/status/1412848978115416075,ca,cruillabcn,Not Available,Not Available
1413055861321207809,@cruillabcn menys fardar que serà una edició històrica i més contestar al telèfon i correu electrònic!!!!!,Thu Jul 08 08:42:25 +0000 2021,https://x.com/saraarodrigo/status/1413055861321207809,ca,saraarodrigo,Not Available,cruillabcn
1413069969659727877,"@saraarodrigo hola! estem tenint un alt volum de correus i respostes, i us anem responent per ordre d'arribada. també pots explicar-nos el teu problema via md. salutacions i disculpa les molèsties.",Thu Jul 08 09:38:28 +0000 2021,https://x.com/cruillabcn/status/1413069969659727877,ca,cruillabcn,Not Available,saraarodrigo
1413098732976021508,@cruillabcn podéis decirme cómo puedo vender mi entrada si ya tengo hora con los test de antígenos??,Thu Jul 08 11:32:46 +0000 2021,https://x.com/MartiniTrini2/status/1413098732976021508,es,MartiniTrini2,Not Available,cruillabcn
1413099834874253312,"@martinitrini2 hola! contáctanos via md, por favor. gracias!",Thu Jul 08 11:37:09 +0000 2021,https://x.com/cruillabcn/status/1413099834874253312,es,cruillabcn,Not Available,MartiniTrini2
1413018299949109250,@cruillabcn bon dia. us vaig enviar un mail per la devolució de dos entrades que vaig comprar al febrer del 2020. us vaig enviar un mail demanant la devolució de les 2 entrades perquè estic quarantena degut a que hem tingut contacte amb covid. 1/2,Thu Jul 08 06:13:09 +0000 2021,https://x.com/ad0lfin/status/1413018299949109250,ca,ad0lfin,Not Available,cruillabcn
1412857957872713731,@cruillabcn,Wed Jul 07 19:36:01 +0000 2021,https://x.com/ALIBIUTIFUL/status/1412857957872713731,qme,ALIBIUTIFUL,Not Available,cruillabcn
1412858919106625538,@cruillabcn vendo entrada viernes y sabado,Wed Jul 07 19:39:50 +0000 2021,https://x.com/Martaperezr4/status/1412858919106625538,es,Martaperezr4,Not Available,cruillabcn
1413064956652793863,@cruillabcn ei canceleu això ja,Thu Jul 08 09:18:33 +0000 2021,https://x.com/felizia_bortiz/status/1413064956652793863,ca,felizia_bortiz,Not Available,cruillabcn
1413117179772510208,@cruillabcn fa tres dies que truco i encara no heu tingut les ganes de contestar. al·lucinant!!! i ahir també us vaig enviar dos correus. una mica de professionalitat no??,Thu Jul 08 12:46:04 +0000 2021,https://x.com/pipeta131/status/1413117179772510208,ca,pipeta131,Not Available,cruillabcn
1328659106664755200,festival cruïlla 2021 del 8 al 10 de juliol al parc del fòrum.,Tue Nov 17 11:19:50 +0000 2020,https://x.com/cruillabcn/status/1328659106664755200,ca,cruillabcn,Not Available,Not Available
1328663181108129793,@cruillabcn ai mira... ojalá!,Tue Nov 17 11:36:02 +0000 2020,https://x.com/gerard_rafart/status/1328663181108129793,es,gerard_rafart,Not Available,cruillabcn
1328696713276760064,@cruillabcn frisant pel nou cartell.amb una mica de sort...@femsantes celebrarem allò pendent,Tue Nov 17 13:49:17 +0000 2020,https://x.com/Kunsapeta/status/1328696713276760064,ca,Kunsapeta,Not Available,cruillabcn
1328701644079472648,@cruillabcn,Tue Nov 17 14:08:52 +0000 2020,https://x.com/YulianaVK/status/1328701644079472648,qme,YulianaVK,Not Available,cruillabcn
1328669859308314625,@cruillabcn aaahahaha ojalá estemos mucho más tranquilos y libres para poder disfrutarlo como se merece!!,Tue Nov 17 12:02:34 +0000 2020,https://x.com/ales_bcn/status/1328669859308314625,es,ales_bcn,Not Available,cruillabcn
1328674034951794693,@cruillabcn novetats aviat?,Tue Nov 17 12:19:10 +0000 2020,https://x.com/soycangu/status/1328674034951794693,ca,soycangu,Not Available,cruillabcn
1775881083826876687,ahora hay dos representantes venezolanos en el festival cruilla en barcelona : oscar d'león y su señorito yadam,Thu Apr 04 13:40:19 +0000 2024,https://x.com/yadamandres/status/1775881083826876687,es,yadamandres,Not Available,Not Available
1776030044613206135,@yadamandres te felicito bb vamooooos,Thu Apr 04 23:32:14 +0000 2024,https://x.com/ohdulceari/status/1776030044613206135,es,ohdulceari,Not Available,yadamandres
1776030406439027045,@ohdulceari ahhhh,Thu Apr 04 23:33:40 +0000 2024,https://x.com/yadamandres/status/1776030406439027045,und,yadamandres,Not Available,ohdulceari
1775952378883117060,"@yadamandres bueno, básicamente olga tañon ya es más venezolana que la , entonces serían tres",Thu Apr 04 18:23:37 +0000 2024,https://x.com/cslm_17/status/1775952378883117060,es,cslm_17,Not Available,yadamandres
1776115807669395790,@yadamandres omggggaasshhh congraaa!!!,Fri Apr 05 05:13:01 +0000 2024,https://x.com/justcjgp/status/1776115807669395790,nl,justcjgp,Not Available,yadamandres
1776202417916281058,@yadamandres,Fri Apr 05 10:57:11 +0000 2024,https://x.com/OswaldoSilvaM/status/1776202417916281058,qme,OswaldoSilvaM,Not Available,yadamandres
1923058101768331323,"mientras mas voy creciendo, mas me doy cuenta",Thu May 15 16:49:14 +0000 2025,https://x.com/yadamandres/status/1923058101768331323,es,yadamandres,Not Available,Not Available
1734308185022890062,| el proximo 2024 tenemos 2 fechas de @avrillavigne en españa! el día 12 de julio en el festival cruilla en barcelona y el 13 de julio en el festival madcool de madrid! a cual asistirás? - | next 2024 there are 2 dates of @avrillavigne in spain! on july 12th at the,Mon Dec 11 20:24:27 +0000 2023,https://x.com/iAvrilSpain_/status/1734308185022890062,es,iAvrilSpain_,Not Available,Not Available
1734308483783114864,@iavrilspain_ @avrillavigne la veré en mis sueños,Mon Dec 11 20:25:39 +0000 2023,https://x.com/cIassicirvin/status/1734308483783114864,es,cIassicirvin,Not Available,iAvrilSpain_
1734316829882114069,@ciassicirvin @avrillavigne,Mon Dec 11 20:58:48 +0000 2023,https://x.com/iAvrilSpain_/status/1734316829882114069,qme,iAvrilSpain_,Not Available,cIassicirvin
1734320577630847203,@iavrilspain_ @avrillavigne che por qué son todos festivales por europa? no entiendo. no sé si ilusionarme a que venga al primavera sound a fines de noviembre 2024 aquí en argentina o no,Mon Dec 11 21:13:42 +0000 2023,https://x.com/walkonbystan/status/1734320577630847203,es,walkonbystan,Not Available,iAvrilSpain_
1734321084948734091,@walkonbystan @avrillavigne seguramente para dar inicio a la nueva era y empezar a promocionar 1-2 singles,Mon Dec 11 21:15:43 +0000 2023,https://x.com/iAvrilSpain_/status/1734321084948734091,es,iAvrilSpain_,Not Available,walkonbystan
1736355464894427411,@iavrilspain_ @avrillavigne a las 2 si es posible!!,Sun Dec 17 11:59:37 +0000 2023,https://x.com/dazaitloml/status/1736355464894427411,es,dazaitloml,Not Available,iAvrilSpain_
1734310288357523645,@iavrilspain_ @avrillavigne aloha!!!!. psntd.,Mon Dec 11 20:32:49 +0000 2023,https://x.com/maga10/status/1734310288357523645,en,maga10,Not Available,iAvrilSpain_
1734378023107834051,@iavrilspain_ @avrillavigne cant wait :),Tue Dec 12 01:01:58 +0000 2023,https://x.com/avril_europe/status/1734378023107834051,en,avril_europe,Not Available,iAvrilSpain_
1734385043223490952,@iavrilspain_ @avrillavigne madrid es la intención,Tue Dec 12 01:29:52 +0000 2023,https://x.com/churchill2824/status/1734385043223490952,es,churchill2824,Not Available,iAvrilSpain_
1734411658846445872,@iavrilspain_ @avrillavigne,Tue Dec 12 03:15:37 +0000 2023,https://x.com/ROCK20947588034/status/1734411658846445872,qme,ROCK20947588034,Not Available,iAvrilSpain_
1734593280833151388,@iavrilspain_ @avrillavigne al de barcelona el día 12,Tue Dec 12 15:17:19 +0000 2023,https://x.com/SaulYedrero/status/1734593280833151388,es,SaulYedrero,Not Available,iAvrilSpain_
1727068269952282985,| en las calles de barcelona ya empiezan a promocionar la vuelta de nuestra reina @avrillavigne para el proximo 12 de julio en el festival cruilla!,Tue Nov 21 20:55:37 +0000 2023,https://x.com/iAvrilSpain_/status/1727068269952282985,es,iAvrilSpain_,Not Available,Not Available
1727069112051040258,@iavrilspain_ @avrillavigne @cruillabcn aloha!!!!. psntd.,Tue Nov 21 20:58:58 +0000 2023,https://x.com/maga10/status/1727069112051040258,en,maga10,Not Available,iAvrilSpain_
1727497575530447149,@iavrilspain_ @avrillavigne @cruillabcn jooo aun no han iniciado movimientos para traerla a madrid porfa @tonyaguilarofi traenosla a madrid,Thu Nov 23 01:21:32 +0000 2023,https://x.com/churchill2824/status/1727497575530447149,es,churchill2824,Not Available,iAvrilSpain_
1727722486119239863,@iavrilspain_ @avrillavigne @cruillabcn,Thu Nov 23 16:15:14 +0000 2023,https://x.com/ROCK20947588034/status/1727722486119239863,qme,ROCK20947588034,Not Available,iAvrilSpain_
1725196911295021348,"hey, hey, you, you! @avrillavigne arriba al festival cruïlla 2024 el pròxim 12 de juliol! aquesta icona del pop-rock torna a barcelona després de 20 anys per fer-nos deixar-nos la veu al ritme de ""sk8er boi"" o ""complicated"" t'ho perdràs?",Thu Nov 16 16:59:30 +0000 2023,https://x.com/cruillabcn/status/1725196911295021348,ca,cruillabcn,Not Available,Not Available
1725473280826519699,@cruillabcn @avrillavigne @estrelladammcat @seetickets_es,Fri Nov 17 11:17:42 +0000 2023,https://x.com/YPenombra/status/1725473280826519699,qme,YPenombra,Not Available,cruillabcn
1725199627161395245,@cruillabcn @avrillavigne @estrelladammcat @seetickets_es royal republic! @royalrepublic,Thu Nov 16 17:10:18 +0000 2023,https://x.com/danidemo87/status/1725199627161395245,fr,danidemo87,Not Available,cruillabcn
1725227765333479602,@cruillabcn @avrillavigne @estrelladammcat @seetickets_es,Thu Nov 16 19:02:07 +0000 2023,https://x.com/badbear86bcn/status/1725227765333479602,qme,badbear86bcn,Not Available,cruillabcn
1725970338817704070,@cruillabcn @avrillavigne @estrelladammcat @seetickets_es @inat_28 a que no sabes quién está súper emocionado por ir a verla?,Sat Nov 18 20:12:50 +0000 2023,https://x.com/GioVonGeovy/status/1725970338817704070,es,GioVonGeovy,Not Available,cruillabcn
1704825325027287154,cruïlla comèdia 2023 aquest és el cartell complet de la primera edició del nou festival d'stand-up en català de barcelona! aconsegueix ara les teves entrades,Thu Sep 21 11:50:06 +0000 2023,https://x.com/cruillabcn/status/1704825325027287154,ca,cruillabcn,Not Available,Not Available
1704862256670916747,"@cruillabcn @estrelladammcat @marcsarrats @oyesherman @oscarandreu @massanagranaire @gagagaigus @eldodoazul @anapolo___ @modgi @henzovic he llegit que surt del festival cruïlla d'estiu, entenc que llavors que sols hi ha edició ""d'hivern"" i no va inclòs amb l'entrada del festival d'estiu veritat?",Thu Sep 21 14:16:51 +0000 2023,https://x.com/joan_mifsud/status/1704862256670916747,ca,joan_mifsud,Not Available,cruillabcn
1704864769423872068,"@joan_mifsud @estrelladammcat @marcsarrats @oyesherman @oscarandreu @massanagranaire @gagagaigus @eldodoazul @anapolo___ @modgi @henzovic hola! la comèdia seguirà present al festival cruïlla d'estiu, però t'esperem al poblenou aquesta tardor!",Thu Sep 21 14:26:50 +0000 2023,https://x.com/cruillabcn/status/1704864769423872068,ca,cruillabcn,Not Available,joan_mifsud
1705196140449112559,@cruillabcn @marcsarrats @oyesherman @oscarandreu @massanagranaire @gagagaigus @eldodoazul @anapolo___ @modgi @henzovic vigileu al riure que no se us caigui la birra!,Fri Sep 22 12:23:35 +0000 2023,https://x.com/EstrellaDammCat/status/1705196140449112559,ca,EstrellaDammCat,Not Available,cruillabcn
1704898991849144509,@cruillabcn @estrelladammcat @marcsarrats @oyesherman @oscarandreu @massanagranaire @gagagaigus @eldodoazul @anapolo___ @modgi @henzovic falta la @feyfer,Thu Sep 21 16:42:49 +0000 2023,https://x.com/TGerunda/status/1704898991849144509,es,TGerunda,Not Available,cruillabcn
1704913868781203586,@cruillabcn @estrelladammcat @marcsarrats @oyesherman @oscarandreu @massanagranaire @gagagaigus @eldodoazul @anapolo___ @modgi @henzovic @merixeli19 tria'n un que t'agradi i hi anem?,Thu Sep 21 17:41:56 +0000 2023,https://x.com/RavotOriol/status/1704913868781203586,ca,RavotOriol,Not Available,cruillabcn
1705146379742466180,@cruillabcn @estrelladammcat @marcsarrats @oyesherman @oscarandreu @massanagranaire @gagagaigus @eldodoazul @anapolo___ @modgi @henzovic pintaza,Fri Sep 22 09:05:51 +0000 2023,https://x.com/mike_gramola/status/1705146379742466180,es,mike_gramola,Not Available,cruillabcn
1704915929841217976,@cruillabcn @estrelladammcat @marcsarrats @oyesherman @oscarandreu @massanagranaire @gagagaigus @eldodoazul @anapolo___ @modgi @henzovic per un finde q no sóc a barcelona... cagun deu,Thu Sep 21 17:50:08 +0000 2023,https://x.com/ClausiusC/status/1704915929841217976,ca,ClausiusC,Not Available,cruillabcn
1704996202545131859,@cruillabcn @estrelladammcat @marcsarrats @oyesherman @oscarandreu @massanagranaire @gagagaigus @eldodoazul @anapolo___ @modgi @henzovic a mi m’agradava el mestre capri. tot això deu ser castellanisme de l’òrbita d’er (antonio soler).,Thu Sep 21 23:09:06 +0000 2023,https://x.com/RecasensJM/status/1704996202545131859,ca,RecasensJM,Not Available,cruillabcn
1704863754985333124,@cruillabcn @estrelladammcat @marcsarrats @oyesherman @oscarandreu @massanagranaire @gagagaigus @eldodoazul @anapolo___ @modgi @henzovic sempre els mateixos. ja cansen.,Thu Sep 21 14:22:48 +0000 2023,https://x.com/drilfy/status/1704863754985333124,ca,drilfy,Not Available,cruillabcn
1704865815084851682,@drilfy @estrelladammcat @marcsarrats @oyesherman @oscarandreu @massanagranaire @gagagaigus @eldodoazul @anapolo___ @modgi @henzovic et convidem a passar per algun dels vuit micros oberts que se celebraran durant el festival per descobrir les noves promeses de la comèdia en català!,Thu Sep 21 14:30:59 +0000 2023,https://x.com/cruillabcn/status/1704865815084851682,ca,cruillabcn,Not Available,drilfy
1684480332035235840,"el cruïlla, subvencionat per l'ajuntament de barcelona amb més de 75.000€ i per la generalitat de catalunya amb 150.000€ (i 305.000€ d'ajut reintegrable) és el festival més subvencionat i només programa un 15% en català! situació intolerable! a barcelona en català!",Thu Jul 27 08:26:21 +0000 2023,https://x.com/CUPBarcelona/status/1684480332035235840,ca,CUPBarcelona,Not Available,Not Available
1684500515445526530,"@cupbarcelona @llenguacat és inadmissible que les administracions no aprofitin la seva posició per incloure clàusules que facin incloure més música en català a la programació. expliquem tots els detalls de l'informe, aquí",Thu Jul 27 09:46:34 +0000 2023,https://x.com/PLlCatalunya/status/1684500515445526530,ca,PLlCatalunya,Not Available,CUPBarcelona
1684602621225467909,"@cupbarcelona @llenguacat por favor, si en barcelona nadie habla cagalán! iros al ampurdån!",Thu Jul 27 16:32:17 +0000 2023,https://x.com/KytesurfCat/status/1684602621225467909,es,KytesurfCat,Not Available,CUPBarcelona
1684497091379302400,"@cupbarcelona @llenguacat és un festival de música, no de llengua.",Thu Jul 27 09:32:57 +0000 2023,https://x.com/AncientWarrio13/status/1684497091379302400,ca,AncientWarrio13,Not Available,CUPBarcelona
1684681238236332033,"@cupbarcelona @llenguacat bueno, ten en cuenta que la gente tiene que querer ir.",Thu Jul 27 21:44:41 +0000 2023,https://x.com/Ombliguito1/status/1684681238236332033,es,Ombliguito1,Not Available,CUPBarcelona
1684816350143799296,@cupbarcelona @llenguacat els vostres representants al ajuntament segur que podran influir en això .,Fri Jul 28 06:41:34 +0000 2023,https://x.com/Kormavov/status/1684816350143799296,ca,Kormavov,Not Available,CUPBarcelona
1684570911108894723,"@cupbarcelona @llenguacat ostres el que fan els vots, eh? primer tuit en molts mesos amb el que estic d’acord menys rucades i més coses importants",Thu Jul 27 14:26:17 +0000 2023,https://x.com/Busca_vides/status/1684570911108894723,ca,Busca_vides,Not Available,CUPBarcelona
1684572546023542785,@cupbarcelona @llenguacat també s' hauria de dir que els que canten en català als festivals sempre son els mateixos. un altre màfia,Thu Jul 27 14:32:47 +0000 2023,https://x.com/pdpelat/status/1684572546023542785,ca,pdpelat,Not Available,CUPBarcelona
1684674325465452545,"@cupbarcelona @llenguacat intolerable es que tanta gente viva de inventar problemas donde no los hay y algunos compren esa mierda. en estas últimas elecciones muchos menos, pero...",Thu Jul 27 21:17:13 +0000 2023,https://x.com/Ghandi1964/status/1684674325465452545,es,Ghandi1964,Not Available,CUPBarcelona
1684537693143797762,@cupbarcelona @llenguacat això sí que és intolerable.,Thu Jul 27 12:14:17 +0000 2023,https://x.com/limonetty98/status/1684537693143797762,ca,limonetty98,Not Available,CUPBarcelona
1684587572062826504,@cupbarcelona @llenguacat en barcelona la mayoría tenemos el español como lengua materna y habitual.,Thu Jul 27 15:32:29 +0000 2023,https://x.com/finsfinsal/status/1684587572062826504,es,finsfinsal,Not Available,CUPBarcelona
1677256084199751680,"anoche con mis amigos de @lesluthiers, en barcelona, gracias por tantas risas y por el humor inteligente y la música maravillosa. mañana nos vemos en el @cruillabcn festival cruilla, junto a la roberto delgado big band con nuestro salswing!",Fri Jul 07 09:59:47 +0000 2023,https://x.com/rubenblades/status/1677256084199751680,es,rubenblades,Not Available,Not Available
1677278643062489088,@rubenblades @rocknamericas @lesluthiers @cruillabcn ojalá estuviera en bogotá el 6 de diciembre con @lfcoficial,Fri Jul 07 11:29:25 +0000 2023,https://x.com/jairoautomatico/status/1677278643062489088,es,jairoautomatico,Not Available,rubenblades
1677296525343440897,@rubenblades @lesluthiers @cruillabcn ¡cuánto talento en una sola foto!,Fri Jul 07 12:40:28 +0000 2023,https://x.com/Hotmatsutaro/status/1677296525343440897,es,Hotmatsutaro,Not Available,rubenblades
1677308951791034371,@rubenblades @hectorcuatrista @lesluthiers @cruillabcn 𝗥𝗲𝘀𝗽𝘂𝗲𝘀𝘁𝗮 𝗮𝘂𝘁𝗼𝗺á𝘁𝗶𝗰𝗮 ¡hola! estoy usando la aplicación whatsauto.,Fri Jul 07 13:29:51 +0000 2023,https://x.com/Gabriel214gr/status/1677308951791034371,es,Gabriel214gr,Not Available,rubenblades
1677511251713302528,@rubenblades @lesluthiers @cruillabcn puros carajitos aprendices,Sat Jul 08 02:53:43 +0000 2023,https://x.com/carmencristinas/status/1677511251713302528,es,carmencristinas,Not Available,rubenblades
1677540377727848453,@rubenblades @lesluthiers @cruillabcn trabuco al mil% ¡losamo!,Sat Jul 08 04:49:27 +0000 2023,https://x.com/AprendizdAngel/status/1677540377727848453,es,AprendizdAngel,Not Available,rubenblades
1676914696509698048,"élite taxi informa 6 de julio 2023 el @cruillabcn usa el nombre del taxi para ""estafar"" a los visitantes hoy, nos hemos sorprendido al ver que desde la organización del festival cruilla, anuncian transporte taxi/vtc con precios desorbitados con empresas que no tienen",Thu Jul 06 11:23:13 +0000 2023,https://x.com/Elite_TaxiBcn/status/1676914696509698048,es,Elite_TaxiBcn,Not Available,Not Available
1677051230038761472,"@elite_taxibcn @cruillabcn fuaaaaaaaaaaa atraco descarado, te cobran por zonas extrañas la misma zona horta y sant andreu de la barca, pero vallcarca no, sagerao lo inútiles que son, sin entrar en lo piratas que son",Thu Jul 06 20:25:46 +0000 2023,https://x.com/mitaxibarcelona/status/1677051230038761472,es,mitaxibarcelona,Not Available,Elite_TaxiBcn
1676924975276597248,@elite_taxibcn @cruillabcn pero está gente que se han creído?,Thu Jul 06 12:04:04 +0000 2023,https://x.com/man_morgan1/status/1676924975276597248,es,man_morgan1,Not Available,Elite_TaxiBcn
1676937292429049856,@elite_taxibcn @cruillabcn y esto no se puede denunciar?,Thu Jul 06 12:53:01 +0000 2023,https://x.com/Sergi83Or/status/1676937292429049856,es,Sergi83Or,Not Available,Elite_TaxiBcn
1676945881927393281,"@elite_taxibcn @cruillabcn no se a que esperamos, acción ya.",Thu Jul 06 13:27:09 +0000 2023,https://x.com/uamlad/status/1676945881927393281,es,uamlad,Not Available,Elite_TaxiBcn
1545860319590973442,"mai havíem vist tant felicitat junta @juanluisguerra posa tot el cruïlla en moviment des de l'escenari @estrelladammcat! barcelona i amèrica llatina, units en un sol ball!",Sat Jul 09 19:59:55 +0000 2022,https://x.com/cruillabcn/status/1545860319590973442,ca,cruillabcn,Not Available,Not Available
1546214422737305606,@cruillabcn @juanluisguerra màgic!,Sun Jul 10 19:27:00 +0000 2022,https://x.com/EstrellaDammCat/status/1546214422737305606,ca,EstrellaDammCat,Not Available,cruillabcn
1546186678360055810,"@cruillabcn @juanluisguerra @estrelladammcat quina nit, @cruillabcn! quina nit!",Sun Jul 10 17:36:45 +0000 2022,https://x.com/ntouzon/status/1546186678360055810,tl,ntouzon,Not Available,cruillabcn
